chrom	merged_gene1k.start	merged_gene1k.end	name2
chr6	40913770	40919426	1810009J06Rik
chr6	40944820	40950478	Gm2663
chr6	40979266	40986508	2210010C04Rik
chr6	41251270	41256532	Try4
chr6	41260230	41265709	Try5
chr6	41303103	41308943	Try10
chr6	41322757	41328612	Prss3
chr6	41341354	41348255	Gm5771
chr6	41364305	41370592	Gm5409
chr6	41391212	41397096	Gm10334
chr6	41407928	41414785	Prss1
chr6	41470774	41476078	Prss2
chr6	41554480	41571506	Ephb6
chr6	41569617	41587404	Trpv6
chr6	41601768	41631722	Trpv5
chr6	41633429	41636716	1700034O15Rik
chr6	41635328	41655324	Kel
chr6	41679061	41736061	Mir5124b
chr6	41720351	41723296	Olfr459
chr6	41796547	41803061	Pip
chr6	41809337	41815321	Sval2
chr6	41900626	41907097	Sval1
chr6	41917138	41924089	Sval3
chr6	41987392	41993850	Sva
chr6	42089934	42092894	Tas2r139
chr6	42164326	42167286	Tas2r144
chr6	42194933	42201440	Gstk1
chr6	42210968	42215554	Tmem139
chr6	42213983	42233507	Casp2
chr6	42235683	42265655	Clcn1
chr6	42264303	42275639	Fam131b
chr6	42298826	42311212	Zyx
chr6	42307485	42324267	Epha1
chr6	42319669	42331557	2010310C07Rik
chr6	42349236	42352118	Tas2r143
chr6	42354527	42357493	Tas2r135
chr6	42383533	42386460	Tas2r126
chr6	42409074	42412016	Olfr458
chr6	42420233	42423175	Olfr457
chr6	42435161	42438213	Olfr456
chr6	42487065	42490019	Olfr455
chr6	42536211	42548371	Tcaf3
chr6	42572041	42596040	Tcaf2
chr6	42621545	42644058	Tcaf1
chr6	42693037	42695991	Olfr453
chr6	42711052	42714006	Olfr38
chr6	42739039	42741993	Olfr452
chr6	42766471	42769404	Olfr450
chr6	42786881	42789817	Olfr449
chr6	42845451	42848384	Olfr448
chr6	42860523	42863456	Olfr447
chr6	42876231	42879158	Olfr446
chr6	42904498	42907431	Olfr444
chr6	43064742	43067675	Olfr441
chr6	43102305	43105238	Olfr237-ps1
chr6	43111452	43125857	1700024N05Rik
chr6	43116058	43118991	Olfr437
chr6	43122986	43125919	Olfr13
chr6	43150644	43153586	Olfr435
chr6	43165913	43168879	Olfr434
chr6	43184608	43187574	Olfr47
chr6	43214642	43240319	Arhgef5
chr6	43252672	43260553	Nobox
chr6	43293999	43617277	Tpk1
chr6	43391427	43425317	9430018G01Rik
chr6	45009059	47252370	Cntnap2
chr6	47403322	47477138	Cul1
chr6	47479272	47546029	Ezh2
chr6	47603919	47606093	Rn4.5s
chr6	47608240	47610414	Rn4.5s
chr6	47612580	47614754	Rn4.5s
chr6	47616916	47619090	Rn4.5s
chr6	47621224	47623398	Rn4.5s
chr6	47625562	47627736	Rn4.5s
chr6	47629883	47632057	Rn4.5s
chr6	47634201	47636375	Rn4.5s
chr6	47693056	47695230	Rn4.5s
chr6	47701750	47703924	Rn4.5s
chr6	47745139	47764511	Pdia4
chr6	47752574	47754651	Mir704
chr6	47768264	47781504	Zfp786
chr6	47784659	47819256	Zfp398
chr6	47826553	47859483	Zfp282
chr6	47869566	47883636	Zfp212
chr6	47892173	47905548	Zfp783
chr6	47902388	47916298	Zfp956
chr6	47973186	47999113	Zfp777
chr6	48011393	48037592	Zfp746
chr6	48344584	48370854	Krba1
chr6	48376690	48396824	Zfp467
chr6	48397227	48452249	Sspo
chr6	48453337	48485831	Zfp862-ps
chr6	48485580	48488473	1700026J14Rik
chr6	48486567	48492799	Atp6v0e2
chr6	48503797	48521721	Lrrc61
chr6	48518696	48523669	Rarres2
chr6	48538443	48541583	Gm5111
chr6	48542881	48550081	Repin1
chr6	48562178	48574226	Zfp775
chr6	48577165	48584687	AI854703
chr6	48596232	48611874	Gimap8
chr6	48625133	48629703	Gimap9
chr6	48633576	48643061	Gimap4
chr6	48650581	48659243	Gimap6
chr6	48667619	48675635	Gimap7
chr6	48688045	48694794	Gimap1
chr6	48695195	48705199	Gimap5
chr6	48713462	48721850	Gimap3
chr6	48782810	48792373	Tmem176b
chr6	48790481	48796363	Tmem176a
chr6	48844253	48860186	Aoc1
chr6	48878894	48884686	1600015I10Rik
chr6	48924141	48929744	Doxl2
chr6	48935614	48950615	4930563H07Rik
chr6	48935859	48942723	Svs1
chr6	48985516	49009181	Gpnmb
chr6	49022793	49035716	Malsu1
chr6	49034216	49165953	Igf2bp3
chr6	49192919	49215051	Tra2a
chr6	49268272	49292584	Ccdc126
chr6	49316737	49340903	Fam221a
chr6	49344602	49420501	Stk31
chr6	49771708	49780504	Npy
chr6	50059239	50149597	Mpp6
chr6	50156401	50212768	Dfna5
chr6	50242325	50407169	Osbpl3
chr6	50511561	50517473	Cycs
chr6	50515641	50545864	5430402O13Rik
chr6	50521396	50523507	Mir6371
chr6	50522302	50547589	4921507P07Rik
chr6	50599869	50605392	Npvf
chr6	50725113	50765893	C530044C16Rik
chr6	51218810	51220909	Mir148a
chr6	51328708	51343790	Gm6559
chr6	51381668	51409767	Nfe2l3
chr6	51409433	51420893	Hnrnpa2b1
chr6	51419614	51434703	Cbx3
chr6	51472901	51541669	Snx10
chr6	51808163	51963548	Skap2
chr6	52051947	52064683	Halr1
chr6	52104365	52109316	Hoxa1
chr6	52107522	52113019	Hotairm1
chr6	52111415	52115830	Hoxa2
chr6	52114672	52120450	Hoxaas2
chr6	52118060	52164066	Hoxa3
chr6	52138685	52142702	Hoxa4
chr6	52150122	52164596	Hoxaas3
chr6	52150752	52155586	Hoxa5
chr6	52155363	52159623	Hoxa6
chr6	52163489	52166287	Mira
chr6	52164622	52169572	Hoxa7
chr6	52172095	52178369	Hoxa9
chr6	52179079	52181164	Mir196b
chr6	52180195	52191853	Hoxa10
chr6	52191103	52196809	Hoxa11
chr6	52194241	52200768	Hoxa11os
chr6	52207851	52211874	Hoxa13
chr6	52211768	52218597	Hottip
chr6	52257382	52265826	5730457N03Rik
chr6	52262491	52269372	Evx1
chr6	52441444	52451079	1700094M24Rik
chr6	52495223	52591294	Hibadh
chr6	52662722	52717773	Tax1bp1
chr6	52717061	53019618	Jazf1
chr6	53170157	53177593	Gm4872
chr6	53236288	53348210	9430076C15Rik
chr6	53522367	53646826	Creb5
chr6	53764461	53771819	Tril
chr6	53822272	53929667	Cpvl
chr6	53927684	53968377	4921529L05Rik
chr6	53988925	54252806	Chn2
chr6	54218674	54381215	9130019P16Rik
chr6	54276005	54281194	Prr15
chr6	54401876	54454762	Wipf3
chr6	54457809	54517376	Scrn1
chr6	54526598	54544122	Fkbp14
chr6	54544104	54596816	Plekha8
chr6	54630617	54654849	Mturn
chr6	54765909	54841218	Znrf2
chr6	54872935	54923606	Nod1
chr6	54934088	54943861	Ggct
chr6	54986994	55030498	Gars
chr6	55039042	55084010	Crhr2
chr6	55119620	55125984	Inmt
chr6	55152376	55271216	Fam188b
chr6	55285292	55299549	Aqp1
chr6	55325288	55339524	Ghrhr
chr6	55345880	55363279	6430584L05Rik
chr6	55400971	55452449	Adcyap1r1
chr6	55626812	55632257	Neurod6
chr6	55633564	55645568	Gm3279
chr6	55786011	55929592	Ccdc129
chr6	55966508	55983682	Ppp1r17
chr6	56018797	56320628	Pde1c
chr6	56650056	56655693	Lsm5
chr6	56663898	56712905	Avl9
chr6	56726518	56748807	Kbtbd2
chr6	56781052	56830354	Fkbp9
chr6	56831394	56874926	Nt5c3
chr6	56905506	56908400	Vmn1r4
chr6	56934335	56937283	Vmn1r5
chr6	56951348	56954260	Vmn1r6
chr6	56973331	56976267	Vmn1r7
chr6	56984906	56988119	Vmn1r8
chr6	57019888	57022939	Vmn1r9
chr6	57062418	57065354	Vmn1r10
chr6	57086346	57089246	Vmn1r11
chr6	57107913	57110837	Vmn1r12
chr6	57158851	57161754	Vmn1r13
chr6	57182432	57185344	Vmn1r14
chr6	57207142	57210042	Vmn1r15
chr6	57271717	57274629	Vmn1r16
chr6	57309460	57312372	Vmn1r17
chr6	57338661	57341561	Vmn1r18
chr6	57353457	57356384	Vmn1r19
chr6	57380684	57383596	Vmn1r20
chr6	57455495	57486420	Ppm1k
chr6	57529985	57616130	Herc6
chr6	57633732	57643072	Pyurf
chr6	57651448	57690443	Lancl2
chr6	57701257	57776119	Vopp1
chr6	57792557	57795451	Vmn1r21
chr6	57849075	57851984	Vmn1r22
chr6	57874876	57877785	Vmn1r23
chr6	57904634	57907525	Vmn1r24
chr6	57927387	57930296	Vmn1r25
chr6	57957176	57960196	Vmn1r26
chr6	58164099	58167011	Vmn1r27
chr6	58214167	58217076	Vmn1r28
chr6	58256290	58259202	Vmn1r29
chr6	58383930	58386839	Vmn1r30
chr6	58420960	58423872	Vmn1r31
chr6	58545665	58643445	Abcg2
chr6	58782693	58871390	Herc3
chr6	58854226	58858120	Nap1l5
chr6	58882529	58975496	Fam13a
chr6	59157863	59163027	Tigd2
chr6	59301454	59377284	Gprin3
chr6	60228036	60354701	A530053G22Rik
chr6	60680566	60780849	Snca
chr6	60893310	60940372	Mmrn1
chr6	61124597	61131804	A730020E08Rik
chr6	61129318	62333857	Ccser1
chr6	63205850	64617273	Grid2
chr6	64678139	64682229	Atoh1
chr6	64991660	65067043	Smarcad1
chr6	65066286	65095724	Hpgds
chr6	65330287	65409144	C130060K24Rik
chr6	65539391	65585034	Tnip3
chr6	65620604	65657924	Ndnf
chr6	65727955	65887371	Prdm5
chr6	65901564	65905008	4930544G11Rik
chr6	66484461	66491985	Mad2l1
chr6	66501176	66510702	Vmn1r32
chr6	66560644	66563562	Vmn1r33
chr6	66585816	66588746	Vmn1r34
chr6	66627787	66630678	Vmn1r35
chr6	66664965	66667883	Vmn1r36
chr6	66680385	66683294	Vmn1r37
chr6	66725215	66728124	Vmn1r38
chr6	66753408	66756326	Vmn1r39
chr6	66845390	66972355	Gng12
chr6	66984089	66988401	Gadd45a
chr6	66985592	67031646	E230016M11Rik
chr6	67215972	67240296	Serbp1
chr6	67241011	67327131	Il12rb2
chr6	67371925	67442849	Il23r
chr6	67483052	67486816	Tacstd2
chr6	67514227	67516693	4930515G16Rik
chr6	69275930	69278168	Rprl1
chr6	70714713	70743169	Rpia
chr6	70793508	70856235	Eif2ak3
chr6	70862082	70869916	Tex37
chr6	70905599	70912060	Foxi3
chr6	71077159	71095374	Thnsl2
chr6	71148881	71156017	Fabp1
chr6	71162933	71213275	Smyd1
chr6	71220664	71222795	Mir8112
chr6	71221012	71236313	Krcc1
chr6	71271805	71288445	Cd8b1
chr6	71322420	71330165	Cd8a
chr6	71337627	71391631	Rmnd5a
chr6	71442870	71461874	Rnf103
chr6	71492847	71532568	Chmp3
chr6	71537963	71583911	Kdm3a
chr6	71656674	71761699	Reep1
chr6	71761990	71774778	Mrpl35
chr6	71780313	71826260	Immt
chr6	71829631	71859756	Ptcd3
chr6	71858046	71930355	Polr1a
chr6	71962889	71993522	9130221F21Rik
chr6	72046601	72105564	St3gal5
chr6	72069206	72074191	4933431G14Rik
chr6	72155171	72186571	Atoh8
chr6	72253603	72265367	Sftpb
chr6	72267669	72296169	Usp39
chr6	72296310	72304154	0610030E20Rik
chr6	72304476	72310756	Tmem150a
chr6	72308707	72313375	Rnf181
chr6	72317042	72331462	Vamp5
chr6	72334214	72341661	Vamp8
chr6	72363301	72382100	Ggcx
chr6	72381792	72390552	Mat2a
chr6	72387676	72391609	Particl
chr6	72493384	72513977	Capg
chr6	72514915	72549407	Elmod3
chr6	72547621	72558482	Retsat
chr6	72557414	72567994	Tgoln1
chr6	72559950	72567742	Tgoln2
chr6	72575364	72740039	Tcf7l1
chr6	72578281	72588711	Gm15401
chr6	72790107	72850973	Kcmf1
chr6	72906340	72909742	Tmsb10
chr6	72966600	73172625	Dnah6
chr6	73197498	73227901	Suclg1
chr6	73385958	73422015	1700065L07Rik
chr6	73417566	73420661	4931417E11Rik
chr6	76830630	77930661	Ctnna2
chr6	77191710	77196511	Lrrtm1
chr6	77329250	77333469	6330415B21Rik
chr6	78319878	78324460	Reg3b
chr6	78324867	78329859	Reg3d
chr6	78329702	78334833	Reg3a
chr6	78354148	78359091	Reg2
chr6	78374976	78379660	Reg1
chr6	78415261	78419868	Reg3g
chr6	78981035	78986863	Gm20362
chr6	79767024	79769358	Gm20594
chr6	79967870	80761137	Lrrtm4
chr6	81844583	81846657	Mir7232
chr6	81845592	81847670	Mir468
chr6	81849458	81861794	1700009C05Rik
chr6	81872662	81910092	Gcfc2
chr6	81906839	81916943	Mrpl19
chr6	81990621	82044093	Eva1a
chr6	82351468	82511098	Tacr1
chr6	82595705	82603859	Pole4
chr6	82674020	82725448	Hk2
chr6	82826859	82832847	2310069B03Rik
chr6	82860878	82890763	Sema4f
chr6	82895915	82981303	M1ap
chr6	82979929	82984465	Dok1
chr6	82983217	83003558	Loxl3
chr6	82998704	83000767	Mir7040
chr6	83000261	83005565	Htra2
chr6	83003514	83008676	Aup1
chr6	83006837	83018213	Dqx1
chr6	83017318	83021219	Tlx2
chr6	83027383	83031849	Pcgf1
chr6	83035358	83039235	Lbx2
chr6	83050509	83060115	Ccdc142
chr6	83058101	83060926	Mrpl53
chr6	83064499	83069892	Mogs
chr6	83068037	83072455	Wbp1
chr6	83070821	83076023	Ino80b
chr6	83084801	83103573	Rtkn
chr6	83101703	83107373	Wdr54
chr6	83105397	83113969	1700003E16Rik
chr6	83114917	83151112	Dctn1
chr6	83186368	83255939	Slc4a5
chr6	83254697	83268598	Mthfd2
chr6	83275032	83291943	Mob1a
chr6	83298477	83309386	Bola3
chr6	83311367	83392672	Tet3
chr6	83349989	83352096	Mir6374
chr6	83390748	83399316	B230319C09Rik
chr6	83429207	83457963	Dguok
chr6	83461902	83487245	Actg2
chr6	83492199	83523498	Stambp
chr6	83517032	83539120	Gm21284
chr6	83593535	83607110	Clec4f
chr6	83620200	83628851	Cd207
chr6	83641799	83663195	Vax2os
chr6	83660257	83689298	Vax2
chr6	83692010	83709804	Atp6v1b1
chr6	83710752	83713502	1700124L16Rik
chr6	83711639	83719320	Ankrd53
chr6	83719407	83726806	Tex261
chr6	83744050	83753550	Nagk
chr6	83755052	83782735	Paip2b
chr6	83863346	83937865	Zfp638
chr6	83957591	84162053	Dysf
chr6	84361935	84374832	Gm10445
chr6	84520407	84544902	Cyp26b1
chr6	84567479	85020507	Exoc6b
chr6	85025134	85028120	Npm3-ps1
chr6	85060409	85077088	Gm5878
chr6	85082673	85088758	Spr
chr6	85136924	85155457	Emx1
chr6	85162044	85284416	Sfxn5
chr6	85283955	85325628	Rab11fip5
chr6	85285285	85287367	Mir705
chr6	85372879	85379871	Noto
chr6	85380969	85397423	Smyd5
chr6	85395778	85402964	Pradc1
chr6	85400498	85419471	Cct7
chr6	85418569	85453988	Fbxo41
chr6	85460115	85464536	Egr4
chr6	85536524	85653745	Alms1
chr6	85655700	85659555	Gm4477
chr6	85709624	85716738	Cml3
chr6	85739133	85741228	Mir6375
chr6	85741110	85755051	Alms1-ps2
chr6	85757044	85760871	Gm11128
chr6	85766211	85771966	Cml5
chr6	85779380	85782884	Nat8
chr6	85814415	85820131	Cml2
chr6	85848043	85855932	1700019G17Rik
chr6	85859147	85866671	Cml1
chr6	85864712	85881278	Tprkb
chr6	85891262	85912661	Dusp11
chr6	85966184	85971990	Figla
chr6	85977674	86075403	Add2
chr6	86144220	86226737	Tgfa
chr6	86314676	86321052	Fam136a
chr6	86320533	86329896	Snrpg
chr6	86334999	86348144	Pcyox1
chr6	86353212	86384399	Tia1
chr6	86387391	86421381	C87436
chr6	86419270	86431824	A430078I02Rik
chr6	86432369	86439221	2310040G24Rik
chr6	86473490	86477159	Pcbp1
chr6	86476323	86515443	1600020E01Rik
chr6	86577167	86580698	Asprv1
chr6	86596038	86620153	Mxd1
chr6	86624162	86635485	Snrnp27
chr6	86640761	86684372	Gmcl1
chr6	86685833	86744578	Anxa4
chr6	86797400	86800434	2610306M01Rik
chr6	86798510	86954221	Aak1
chr6	86958829	86979455	Nfu1
chr6	86991839	87043201	Gfpt1
chr6	87053739	87063997	D6Ertd527e
chr6	87082846	87286769	Antxr1
chr6	87294646	87301909	Gkn1
chr6	87322358	87330488	Gkn2
chr6	87332312	87339929	Gkn3
chr6	87377987	87385506	Bmp10
chr6	87407538	87484253	Arhgap25
chr6	87527585	87541695	Prokr1
chr6	87577422	87623162	Aplf
chr6	87624586	87641841	1810020O05Rik
chr6	87679862	87706905	Efcc1
chr6	87727129	87730756	Gp9
chr6	87737846	87763158	Rab43
chr6	87767441	87789753	Isy1
chr6	87791608	87802100	Cnbp
chr6	87836933	87864588	Copg1
chr6	87862969	87887607	Hmces
chr6	87929414	87932476	H1fx
chr6	87930676	87935174	Gm5577
chr6	87948099	87996264	Rab7
chr6	88033466	88056298	Rpn1
chr6	88053121	88055252	Mir6376
chr6	88147657	88158026	Gata2
chr6	88171261	88174250	Dnajb8
chr6	88206327	88397533	Eefsec
chr6	88414416	88448560	Ruvbl1
chr6	88452600	88469794	Sec61a1
chr6	88496715	88578442	Kbtbd12
chr6	88673405	88779354	Mgll
chr6	88784907	88792929	Abtb1
chr6	88791551	88825038	Podxl2
chr6	88791847	88798268	Gm15612
chr6	88832467	88849774	Mcm2
chr6	88851244	88863234	Tpra1
chr6	89045108	89061031	4933427D06Rik
chr6	89089987	89098364	Gm1965
chr6	89161190	89167173	Gm839
chr6	89218504	89236719	4930512J16Rik
chr6	89265307	89313607	Plxna1
chr6	89332139	89546646	Chchd6
chr6	89592981	89626523	Txnrd3
chr6	89663196	89666129	Vmn1r40
chr6	89689881	89698408	Vmn1r41
chr6	89793511	89796609	Vmn1r42
chr6	89818454	89821523	Vmn1r43
chr6	89842267	89845200	Vmn1r44
chr6	89880643	89891501	Vmn1r45
chr6	89925164	89928094	Vmn1r46
chr6	89970881	89973814	Vmn1r47
chr6	89984926	89987835	Vmn1r48
chr6	90021079	90024012	Vmn1r49
chr6	90056268	90059201	Vmn1r50
chr6	90071636	90081639	Vmn1r51
chr6	90127709	90130639	Vmn1r52
chr6	90151810	90154650	V1ra8
chr6	90172310	90175432	Vmn1r53
chr6	90218099	90221047	Vmn1r54
chr6	90250263	90256442	BC048671
chr6	90257344	90276179	Chst13
chr6	90282282	90315542	Uroc1
chr6	90318487	90354480	Zxdc
chr6	90352729	90379474	Cfap100
chr6	90411619	90426203	Klf15
chr6	90499841	90550165	Aldh1l1
chr6	90553873	90597406	Slc41a3
chr6	90608591	90761117	Iqsec1
chr6	90962060	91067820	Nup210
chr6	91105808	91125677	Hdac11
chr6	91161757	91223534	Fbln2
chr6	91312976	91362363	Wnt7a
chr6	91379453	91391848	4930471M09Rik
chr6	91389980	91392749	1810044D09Rik
chr6	91413269	91424417	Chchd4
chr6	91422744	91439452	Tmem43
chr6	91438301	91466882	Xpc
chr6	91465028	91473614	Lsm3
chr6	91633060	91710057	Slc6a6
chr6	91710502	91758387	Grip2
chr6	91827046	91850842	Ccdc174
chr6	91853226	91901719	4930590J08Rik
chr6	91936103	92026999	Fgd5
chr6	92040411	92124052	Nr2c2
chr6	92118516	92135017	Mrps25
chr6	92135705	92165805	Rbsn
chr6	92191054	92195644	Trh
chr6	92319885	92657178	Prickle2
chr6	92721692	92852435	Adamts9
chr6	92889575	93062743	9530026P05Rik
chr6	93624446	94234911	Magi1
chr6	94081916	94188436	4930511A08Rik
chr6	94449307	94555646	Slc25a26
chr6	94553522	94651139	Lrig1
chr6	94555357	94557409	Mir7041
chr6	94892827	94902539	4930511E03Rik
chr6	95066873	95080787	Kbtbd8
chr6	95239567	95284987	AY512915
chr6	95422002	95669840	Suclg2
chr6	96062147	96608192	Fam19a1
chr6	96113496	96117199	1700123L14Rik
chr6	96780202	97011405	Fam19a4
chr6	97059937	97099877	Eogt
chr6	97100943	97130118	Tmf1
chr6	97132625	97156641	Uba3
chr6	97159785	97184309	Arl6ip5
chr6	97187521	97203774	Lmod3
chr6	97235860	97568651	Frmd4b
chr6	97756051	97972352	Mitf
chr6	98187007	98293748	Gm765
chr6	98874335	99386339	Foxp1
chr6	99574130	99617765	Eif4e3
chr6	99641672	99644812	Gpr27
chr6	99660292	99677386	Prok2
chr6	100177558	100238352	Rybp
chr6	100476393	100484420	1700049E22Rik
chr6	100520804	100622151	Shq1
chr6	100653727	100756075	Gxylt2
chr6	100782631	100819711	Ppp4r2
chr6	101098600	101328891	Pdzrn3
chr6	101723242	101752976	Gm9871
chr6	102112299	102415661	Cntn3
chr6	102215093	102287670	4930587E11Rik
chr6	102743377	102745479	Mir6373
chr6	103459869	103684029	Chl1
chr6	104442037	104814399	Cntn6
chr6	105430259	105443662	Gm19757
chr6	105621331	105628575	Gm15631
chr6	105626738	106650299	Cntn4
chr6	106659372	106700031	Il5ra
chr6	106718131	106733468	Trnt1
chr6	106727238	106751081	Crbn
chr6	107478719	107521222	Lrrn1
chr6	108014038	108028121	Setmar
chr6	108056014	108136577	Sumf1
chr6	108162089	108502110	Itpr1
chr6	108438736	108440797	Mir7661
chr6	108526029	108611928	0610040F04Rik
chr6	108609622	108617919	Bhlhe40
chr6	108732052	108774717	Arl8b
chr6	108777634	108810350	Edem1
chr6	110594591	111518224	Grm7
chr6	112159701	112163512	1700054K19Rik
chr6	112222751	112281417	Lmcd1
chr6	112235787	112241313	5031434C07Rik
chr6	112308317	112339017	Ssu2
chr6	112408498	112423866	Cav3
chr6	112422677	112440802	Oxtr
chr6	112568844	112647664	Rad18
chr6	112666965	112898260	Srgap3
chr6	112995320	113019267	Thumpd3
chr6	113016422	113028238	Gt(ROSA)26Sor
chr6	113026632	113104418	Setd5
chr6	113117080	113146378	Lhfpl4
chr6	113186836	113232386	Mtmr14
chr6	113231300	113256565	Cpne9
chr6	113256130	113275856	Brpf1
chr6	113275969	113285180	Ogg1
chr6	113283117	113294916	Camk1
chr6	113315654	113328514	Tada3
chr6	113327106	113341441	Arpc4
chr6	113338253	113365565	Ttll3
chr6	113364312	113370334	Rpusd3
chr6	113373627	113386754	Cidec
chr6	113391510	113399223	Jagn1
chr6	113407477	113421745	Il17re
chr6	113420448	113434157	Il17rc
chr6	113432562	113444332	Creld1
chr6	113442632	113452925	Prrt3
chr6	113463880	113482632	Emc3
chr6	113480675	113547279	Fancd2
chr6	113545755	113551709	Fancd2os
chr6	113553765	113567945	Brk1
chr6	113573014	113582627	Vhl
chr6	113587460	113646020	Irak2
chr6	113646492	113662062	Tatdn2
chr6	113656201	113658259	Mir7042
chr6	113665112	113670905	Ghrl
chr6	113677045	113691675	Sec13
chr6	113694661	113993074	Atp2b2
chr6	114080234	114200880	Slc6a11
chr6	114231628	114268519	Slc6a1
chr6	114346929	114434292	Hrh1
chr6	114592118	114811632	Atg7
chr6	114811107	114872770	Vgll4
chr6	114953398	114988892	Tamm41
chr6	115076617	115085853	Gm17733
chr6	115083919	115233644	Syn2
chr6	115194633	115202867	Timp4
chr6	115309968	115441419	Pparg
chr6	115493721	115529354	Tsen2
chr6	115532564	115543594	Mkrn2os
chr6	115550955	115569688	Mkrn2
chr6	115567590	115627653	Raf1
chr6	115678156	115713484	Tmem40
chr6	115723574	115756573	Cand2
chr6	115724674	115726737	Mir7660
chr6	115754531	115759761	Rpl32
chr6	115756992	115759121	Snora7a
chr6	115759746	115789430	Efcab12
chr6	115789714	115804359	Mbd4
chr6	115802545	115877717	Ift122
chr6	115880944	115889848	Rho
chr6	115893948	115901260	H1foo
chr6	115903828	115946023	Plxnd1
chr6	115967635	116144392	Tmcc1
chr6	116148427	116159011	9530062K07Rik
chr6	116157050	116213689	Fam21
chr6	116213236	116281322	Zfand4
chr6	116287039	116360561	March8
chr6	116359088	116412196	Alox5
chr6	116442628	116445558	Olfr211
chr6	116455533	116468983	Olfr212
chr6	116489472	116492456	Olfr213
chr6	116505444	116508407	Olfr214
chr6	116531029	116533962	Olfr215
chr6	116573033	116580017	Zfp422
chr6	116582025	116624854	Rassf4
chr6	116594995	116597065	Mir7043
chr6	116599701	116603865	8430408G22Rik
chr6	116641742	116667776	Tmem72
chr6	117117552	117132386	Cxcl12
chr6	117628224	117702787	1700030F04Rik
chr6	117790259	117796974	Zfp637
chr6	117812094	117823784	Zfp239
chr6	117849357	117876640	Hnrnpf
chr6	117882576	117888353	Fxyd4
chr6	117960554	118042564	Rasgef1a
chr6	118034209	118036281	Mir7044
chr6	118056470	118090158	Csgalnact2
chr6	118100765	118148762	Ret
chr6	118195712	118199472	1700069P05Rik
chr6	118249184	118259737	Gm30498
chr6	118332398	118370435	Bms1
chr6	118376336	118406524	Zfp248
chr6	118410967	118430291	Zfp9
chr6	118451581	118513274	Ankrd26
chr6	118536257	119147427	Cacna1c
chr6	118829175	118836561	4931430N09Rik
chr6	119124270	119172632	Dcp1b
chr6	119185543	119303425	Cacna2d4
chr6	119264150	119281784	Lrtm2
chr6	119302167	119368501	Adipor2
chr6	119381548	119495365	Wnt5b
chr6	119428685	119434904	Fbxl14
chr6	119519813	119799168	Erc1
chr6	119797210	119800034	3110021A11Rik
chr6	119851715	119873841	Rad52
chr6	119872986	119989673	Wnk1
chr6	119983245	119985329	Mir706
chr6	120042397	120151356	Ninj2
chr6	120152827	120245577	B4galnt3
chr6	120273339	120315387	Ccdc77
chr6	120313116	120395592	Kdm5a
chr6	120412214	120434745	Il17ra
