chrom	tss.start	tss.end	name2
chr2	180324110	180324112	Ogfr
chr2	180332925	180332927	Col9a3
chr2	180377395	180377397	Tcfl5
chr2	180426752	180426754	Dido1
chr2	180436806	180436808	Dido1
chr2	180444703	180444705	Dido1
chr2	180444929	180444931	Gid8
chr2	180445031	180445033	Gid8
chr2	180447249	180447251	Gid8
chr2	180460042	180460044	Slc17a9
chr2	180511604	180511606	Bhlhe23
chr2	180628743	180628745	Mir124a-3
chr2	180655640	180655642	Ythdf1
chr2	180663726	180663728	Birc7
chr2	180689403	180689405	Nkain4
chr2	180701928	180701930	Arfgap1
chr2	180702003	180702005	Arfgap1
chr2	180721238	180721240	Col20a1
chr2	180773881	180773883	Chrna4
chr2	180869993	180869995	Kcnq2
chr2	180891719	180891721	Eef1a2
chr2	180922046	180922048	Ppdpf
chr2	180937493	180937495	Ptk6
chr2	180947875	180947877	Srms
chr2	180954719	180954721	BC051628
chr2	180976731	180976733	Helz2
chr2	181022670	181022672	Gmeb2
chr2	181049204	181049206	Stmn3
chr2	181054427	181054429	Rtel1
chr2	181055509	181055511	Rtel1
chr2	181099634	181099636	Zgpat
chr2	181100108	181100110	Arfrp1
chr2	181100126	181100128	Zgpat
chr2	181115938	181115940	Lime1
chr2	181118953	181118955	Slc2a4rg-ps
chr2	181159092	181159094	Zbtb46
chr2	181194130	181194132	Zbtb46
chr2	181227909	181227911	Abhd16b
chr2	181231845	181231847	Tpd52l2
chr2	181255188	181255190	Dnajc5
chr2	181313183	181313185	Uckl1os
chr2	181314235	181314237	Uckl1os
chr2	181316677	181316679	Uckl1
chr2	181322672	181322674	Mir7006
chr2	181327165	181327167	Zfp512b
chr2	181333851	181333853	Samd10
chr2	181336022	181336024	Prpf6
chr2	181406344	181406346	Sox18
chr2	181415013	181415015	Tcea2
chr2	181426521	181426523	Rgs19
chr2	181428514	181428516	Rgs19
chr2	181428681	181428683	Rgs19
chr2	181433146	181433148	Lkaaear1
chr2	181449719	181449721	Oprl1
chr2	181450051	181450053	Oprl1
chr2	181498035	181498037	Myt1
chr2	181501732	181501734	Myt1
chr2	181531010	181531012	Myt1
chr2	181572557	181572559	Pcmtd2
chr2	181599063	181599065	Polr3k
chr2	181725929	181725931	Gm14496
chr3	3508028	3508030	Hnf4g
chr3	4798706	4798708	1110015O18Rik
chr3	5218552	5218554	Zfhx4
chr3	5220822	5220824	2700069I18Rik
chr3	5576247	5576249	Pex2
chr3	6620442	6620444	1700008P02Rik
chr3	7366602	7366604	Pkia
chr3	7503424	7503426	Zc2hc1a
chr3	7612892	7612894	Il7
chr3	7613759	7613761	Il7
chr3	7954886	7954888	1700010I02Rik
chr3	8463097	8463099	Gm6194
chr3	8509525	8509527	Stmn2
chr3	8667037	8667039	Hey1
chr3	8923856	8923858	Mrps28
chr3	8964053	8964055	Tpd52
chr3	9004514	9004516	Tpd52
chr3	9061962	9061964	4930539M17Rik
chr3	9250565	9250567	Zbtb10
chr3	9403076	9403078	C030034L19Rik
chr3	9610084	9610086	Zfp704
chr3	9833678	9833680	Pag1
chr3	10012583	10012585	Fabp5
chr3	10088275	10088277	Gm9833
chr3	10183884	10183886	Pmp2
chr3	10197282	10197284	Fabp9
chr3	10208575	10208577	Fabp4
chr3	10301182	10301184	Fabp12
chr3	10331438	10331440	Impa1
chr3	10335655	10335657	Slc10a5
chr3	10351300	10351302	Zfand1
chr3	10366971	10366973	Chmp4c
chr3	10440129	10440131	Snx16
chr3	11844358	11844360	Gm10745
chr3	13471653	13471655	Ralyl
chr3	13652864	13652866	4930539N22Rik
chr3	13946370	13946372	Ralyl
chr3	14363115	14363117	Gm6300
chr3	14480697	14480699	Slc7a12
chr3	14533786	14533788	Lrrcc1
chr3	14578669	14578671	E2f5
chr3	14611255	14611257	1810022K09Rik
chr3	14641725	14641727	Car13
chr3	14778459	14778461	Car1
chr3	14808364	14808366	Car1
chr3	14863536	14863538	Car3
chr3	14886424	14886426	Car2
chr3	14971199	14971201	A930001A20Rik
chr3	15332301	15332303	Gm9733
chr3	15426426	15426428	Sirpb1a
chr3	15575064	15575066	Sirpb1b
chr3	15748486	15748488	LOC100038947
chr3	15906331	15906333	Gm5150
chr3	16083181	16083183	Ythdf3
chr3	17689919	17689921	2610100L16Rik
chr3	17695660	17695662	Mir124a-2
chr3	17848442	17848444	Cypt12
chr3	17954323	17954325	Bhlhe22
chr3	18143337	18143339	Cyp7b1
chr3	18380476	18380478	4930433B08Rik
chr3	19063064	19063066	Armc1
chr3	19087327	19087329	Mtfr1
chr3	19088219	19088221	Mtfr1
chr3	19165007	19165009	Pde7a
chr3	19211321	19211323	Pde7a
chr3	19408593	19408595	Dnajc5b
chr3	19431245	19431247	Dnajc5b
chr3	19544458	19544460	Trim55
chr3	19595395	19595397	Crh
chr3	19794869	19794871	4632415L05Rik
chr3	19857052	19857054	Cp
chr3	19935309	19935311	Hps3
chr3	19957809	19957811	Hltf
chr3	19958289	19958291	Hltf
chr3	20055014	20055016	Gyg
chr3	20122257	20122259	Mir7007
chr3	20142079	20142081	Cpa3
chr3	20174650	20174652	Cpb1
chr3	20266098	20266100	Agtr1b
chr3	21975572	21975574	Tbl1xr1
chr3	22150290	22150292	Rprl2
chr3	26052228	26052230	Nlgn1
chr3	26230830	26230832	Nlgn1
chr3	26536551	26536553	Spata16
chr3	27052775	27052777	Ect2
chr3	27052799	27052801	Ect2
chr3	27052946	27052948	1700125G22Rik
chr3	27081924	27081926	Nceh1
chr3	27215997	27215999	Tnfsf10
chr3	27270271	27270273	Ghsr
chr3	27483916	27483918	Mir3092
chr3	27609360	27609362	Fndc3b
chr3	27795289	27795291	Tmem212
chr3	27837600	27837602	Pld1
chr3	27883091	27883093	Pld1
chr3	28162134	28162136	Tnik
chr3	28318863	28318865	Mir466q
chr3	28596823	28596825	Slc2a2
chr3	28680231	28680233	Eif5a2
chr3	28704431	28704433	Rpl22l1
chr3	28791537	28791539	Gm1527
chr3	28981497	28981499	Egfem1
chr3	29315743	29315745	Mir551b
chr3	29535664	29535666	Mir21b
chr3	29789937	29789939	Mannr
chr3	29912125	29912127	Mecom
chr3	30408408	30408410	Mecom
chr3	30498791	30498793	Actrt3
chr3	30501007	30501009	Mynn
chr3	30543427	30543429	Lrriq4
chr3	30546739	30546741	Lrrc34
chr3	30546806	30546808	Lrriq4
chr3	30598764	30598766	Lrrc31
chr3	30645213	30645215	Samd7
chr3	30691796	30691798	Sec62
chr3	30754870	30754872	Gpr160
chr3	30868336	30868338	Phc3
chr3	30894691	30894693	Prkci
chr3	30937886	30937888	Mir7008
chr3	30993978	30993980	Skil
chr3	31048840	31048842	Cldn11
chr3	31209240	31209242	Slc7a14
chr3	31801623	31801625	Kcnmb2
chr3	32264409	32264411	4930429B21Rik
chr3	32264586	32264588	Zmat3
chr3	32335071	32335073	Pik3ca
chr3	32390890	32390892	Kcnmb3
chr3	32409470	32409472	Zfp639
chr3	32409512	32409514	Zfp639
chr3	32428402	32428404	Mfn1
chr3	32515456	32515458	Gnb4
chr3	32607466	32607468	Actl6a
chr3	32635676	32635678	Mrpl47
chr3	32635983	32635985	Ndufb5
chr3	32716546	32716548	Usp13
chr3	32884000	32884002	Pex5l
chr3	32923697	32923699	4930419G24Rik
chr3	32981981	32981983	Pex5l
chr3	33042112	33042114	Pex5l
chr3	33699103	33699105	Ttc14
chr3	33743231	33743233	Ccdc39
chr3	33918999	33919001	Fxr1
chr3	33980275	33980277	Dnajc19
chr3	34459301	34459303	Sox2ot
chr3	34537384	34537386	Mir1897
chr3	34548915	34548917	Sox2
chr3	34615583	34615585	Gm3143
chr3	34670995	34670997	Gm38509
chr3	34821572	34821574	Mir6378
chr3	35565084	35565086	Gm6639
chr3	35653058	35653060	Atp11b
chr3	35828995	35828997	Dcun1d1
chr3	35831255	35831257	Dcun1d1
chr3	35831887	35831889	Dcun1d1
chr3	35898833	35898835	Mccc1os
chr3	35899599	35899601	Mccc1
chr3	35952468	35952470	Ccdc144b
chr3	35964920	35964922	Acad9
chr3	36050000	36050002	D3Ertd254e
chr3	36121196	36121198	Qrfpr
chr3	36374445	36374447	Mir7009
chr3	36374808	36374810	Anxa5
chr3	36374857	36374859	1810062G17Rik
chr3	36405730	36405732	Gm11548
chr3	36420366	36420368	Gm11549
chr3	36451526	36451528	Exosc9
chr3	36470917	36470919	Ccna2
chr3	36512310	36512312	Bbs7
chr3	36589088	36589090	Trpc3
chr3	36762026	36762028	4932438A13Rik
chr3	36962576	36962578	Adad1
chr3	37024875	37024877	Il2
chr3	37131557	37131559	Il21
chr3	37211367	37211369	Cetn4
chr3	37211474	37211476	Bbs12
chr3	37247573	37247575	Fgf2
chr3	37318517	37318519	Nudt6
chr3	37318870	37318872	Spata5
chr3	37508811	37508813	4930594O21Rik
chr3	37512833	37512835	4930594O21Rik
chr3	37538867	37538869	Spry1
chr3	37623281	37623283	Gm5148
chr3	37797733	37797735	Gm20755
chr3	38107040	38107042	5430434I15Rik
chr3	38383737	38383739	Ankrd50
chr3	38785860	38785862	Fat4
chr3	40421833	40421835	1700017G19Rik
chr3	40439687	40439689	Intu
chr3	40512791	40512793	Slc25a31
chr3	40549533	40549535	Hspa4l
chr3	40603871	40603873	Plk4
chr3	40650775	40650777	Mfsd8
chr3	40650919	40650921	Gm2011
chr3	40659206	40659208	Gm10731
chr3	40698197	40698199	Abhd18
chr3	40706464	40706466	1700034I23Rik
chr3	40754551	40754553	Larp1b
chr3	40886967	40886969	Pgrmc2
chr3	41297120	41297122	Platr4
chr3	41332395	41332397	2400006E01Rik
chr3	41359654	41359656	Jade1
chr3	41367303	41367305	Jade1
chr3	41367671	41367673	Jade1
chr3	41368800	41368802	Jade1
chr3	41546435	41546437	Sclt1
chr3	41546535	41546537	D3Ertd751e
chr3	41546538	41546540	D3Ertd751e
chr3	45182181	45182183	2610316D01Rik
chr3	45182318	45182320	Pcdh10
chr3	45243230	45243232	1700027H10Rik
chr3	46251862	46251864	Pabpc4l
chr3	46704703	46704705	Mir6379
chr3	47830680	47830682	Gm7977
chr3	48413021	48413023	1700018B24Rik
chr3	49561237	49561239	Pcdh18
chr3	50247534	50247536	Slc7a11
chr3	51028367	51028369	Noct
chr3	51080681	51080683	4930577N17Rik
chr3	51081435	51081437	Elf2
chr3	51144565	51144567	Elf2
chr3	51200468	51200470	Mgarp
chr3	51212876	51212878	Ndufc1
chr3	51219936	51219938	Naa15
chr3	51287886	51287888	Rab33b
chr3	51363677	51363679	5031434O11Rik
chr3	51364744	51364746	Setd7
chr3	51465099	51465101	Mgst2
chr3	51908927	51908929	Maml3
chr3	52072257	52072259	Foxo1
chr3	52543644	52543646	Gm2447
chr3	52731587	52731589	Gm20750
chr3	52821144	52821146	Cog6
chr3	52845467	52845469	Lhfp
chr3	53267179	53267181	Nhlrc3
chr3	53267737	53267739	Proser1
chr3	53292713	53292715	Stoml3
chr3	53461276	53461278	Frem2
chr3	53667728	53667730	Ufm1
chr3	53959977	53959979	Trpc4
chr3	54165027	54165029	Postn
chr3	54497025	54497027	Supt20
chr3	54539285	54539287	Exosc8
chr3	54539459	54539461	Alg5
chr3	54559502	54559504	Smad9
chr3	54611712	54611714	Rfxap
chr3	54719808	54719810	Sertm1
chr3	54858976	54858978	Ccna1
chr3	54859162	54859164	4931419H13Rik
chr3	54916028	54916030	Spg20
chr3	54916086	54916088	Spg20
chr3	54941259	54941261	Ccdc169
chr3	54943958	54943960	Ccdc169
chr3	54946161	54946163	Ccdc169
chr3	54985964	54985966	Sohlh2
chr3	55046446	55046448	Dclk1
chr3	55265678	55265680	Dclk1
chr3	55586430	55586432	Mab21l1
chr3	55651025	55651027	4933417G07Rik
chr3	55987622	55987624	Nbea
chr3	57105840	57105842	Tm4sf1
chr3	57229330	57229332	Tm4sf4
chr3	57379797	57379799	Wwtr1
chr3	57379831	57379833	Wwtr1
chr3	57420529	57420531	Mir6377
chr3	57455605	57455607	Commd2
chr3	57496458	57496460	Ankub1
chr3	57539982	57539984	Rnf13
chr3	57651678	57651680	Pfn2
chr3	57967728	57967730	1700007F19Rik
chr3	58219609	58219611	Tsc22d2
chr3	58329741	58329743	Eif2a
chr3	58329805	58329807	Serp1
chr3	58380578	58380580	Selt
chr3	58441128	58441130	Erich6
chr3	58455962	58455964	Gm8234
chr3	58496309	58496311	Siah2
chr3	58496509	58496511	4930593A02Rik
chr3	58689133	58689135	Clrn1
chr3	58810898	58810900	Med12l
chr3	58905742	58905744	Gpr171
chr3	58934683	58934685	P2ry14
chr3	58935039	58935041	P2ry14
chr3	58935249	58935251	P2ry14
chr3	58936383	58936385	P2ry14
chr3	58957413	58957415	P2ry14
chr3	58957549	58957551	F630111L10Rik
chr3	58999025	58999027	Gpr87
chr3	59014803	59014805	P2ry13
chr3	59066752	59066754	P2ry12
chr3	59148177	59148179	Igsf10
chr3	59533706	59533708	Gm5538
chr3	59664971	59664973	Gm8298
chr3	59729134	59729136	C130079G13Rik
chr3	59756229	59756231	Gm9696
chr3	59810663	59810665	Aadacl2
chr3	59835708	59835710	Aadac
chr3	59885789	59885791	Sucnr1
chr3	60276750	60276752	Mbnl1
chr3	60305099	60305101	Mbnl1
chr3	60806705	60806707	P2ry1
chr3	61168427	61168429	Rap2b
chr3	62142697	62142699	Arhgef26
chr3	62310909	62310911	Dhx36
chr3	62409061	62409063	Gpr149
chr3	63099355	63099357	Mme
chr3	63099792	63099794	Mme
chr3	63100015	63100017	Mme
chr3	63654912	63654914	Plch1
chr3	63733306	63733308	E130311K13Rik
chr3	63768654	63768656	Slc33a1
chr3	63780063	63780065	Gmps
chr3	63885562	63885564	Vmn2r1
chr3	63941401	63941403	Vmn2r2
chr3	64091338	64091340	Vmn2r3
chr3	64213978	64213980	Vmn2r4
chr3	64311606	64311608	Vmn2r5
chr3	64363739	64363741	Vmn2r6
chr3	64523523	64523525	Vmn2r7
chr3	64648664	64648666	Vmn2r-ps11
chr3	64913288	64913290	Kcnab1
chr3	64992023	64992025	Kcnab1
chr3	65106606	65106608	A330015K06Rik
chr3	65153350	65153352	A730090N16Rik
chr3	65196474	65196476	Ssr3
chr3	65332367	65332369	Tiparp
chr3	65333335	65333337	4931440P22Rik
chr3	65463208	65463210	Mir8120
chr3	65470148	65470150	Lekr1
chr3	65762146	65762148	Ccnl1
chr3	66023807	66023809	Ptx3
chr3	66100758	66100760	Veph1
chr3	66782732	66782734	Shox2
chr3	66785062	66785064	Shox2
chr3	66785692	66785694	Shox2
chr3	66789592	66789594	Rsrc1
chr3	67178017	67178019	Mlf1
chr3	67234035	67234037	Gfm1
chr3	67267828	67267830	Lxn
chr3	67319444	67319446	Rarres1
chr3	67386688	67386690	Mfsd1
chr3	67696140	67696142	Gm21949
chr3	67696140	67696142	Iqcj
chr3	67868722	67868724	Schip1
chr3	68272103	68272105	Schip1
chr3	68298101	68298103	Schip1
chr3	68376288	68376290	Schip1
chr3	68494564	68494566	Il12a
chr3	68495344	68495346	Il12a
chr3	68673506	68673508	1110032F04Rik
chr3	68808491	68808493	Ift80
chr3	68808892	68808894	Smc4
chr3	68813692	68813694	Mir15b
chr3	68813822	68813824	Mir16-2
chr3	68848663	68848665	Trim59
chr3	68931013	68931015	Kpna4
chr3	68935153	68935155	Gm1647
chr3	69026339	69026341	Arl14
chr3	69120838	69120840	Ppm1l
chr3	69402881	69402883	B3galnt1
chr3	69525975	69525977	Nmd3
chr3	69663815	69663817	Sptssb
chr3	69811533	69811535	Otol1
chr3	70611212	70611214	Gm6634
chr3	72770787	72770789	Sis
chr3	72860864	72860866	Slitrk3
chr3	72870271	72870273	Gm20754
chr3	73285572	73285574	4930509J09Rik
chr3	73512336	73512338	Bche
chr3	73821198	73821200	Gm20356
chr3	74947693	74947695	Zbbx
chr3	75073999	75074001	Serpini2
chr3	75360773	75360775	Pdcd10
chr3	75361453	75361455	Serpini1
chr3	75459652	75459654	Platr10
chr3	75760870	75760872	Golim4
chr3	75878481	75878483	Fstl5
chr3	75879503	75879505	Fstl5
chr3	78948808	78948810	Rapgef2
chr3	78949796	78949798	Rapgef2
chr3	79016839	79016841	4921511C10Rik
chr3	79149296	79149298	Gm17359
chr3	79371600	79371602	Fnip2
chr3	79395309	79395311	Ppid
chr3	79432688	79432690	Etfdh
chr3	79432999	79433001	4930579G24Rik
chr3	79541715	79541717	Rxfp1
chr3	79646583	79646585	Tmem144
chr3	79689850	79689852	Fam198b
chr3	80606712	80606714	Gria2
chr3	80717535	80717537	Glrb
chr3	80717581	80717583	Glrb
chr3	80840336	80840338	Pdgfc
chr3	81736536	81736538	Ctso
chr3	81779649	81779651	Tdo2
chr3	81800842	81800844	Asic5
chr3	81878632	81878634	Gucy1b3
chr3	81910230	81910232	Mir7010
chr3	81949798	81949800	Gucy1a3
chr3	82161992	82161994	Map9
chr3	82352006	82352008	Npy2r
chr3	82680404	82680406	Rbm46
chr3	82680625	82680627	Rbm46os
chr3	82707895	82707897	Lrat
chr3	82708397	82708399	Rbm46os
chr3	82811644	82811646	Fgg
chr3	82830073	82830075	Fga
chr3	82853784	82853786	Fgb
chr3	82859458	82859460	Plrg1
chr3	83378039	83378041	1700028M03Rik
chr3	83570241	83570243	Sfrp2
chr3	83645529	83645531	Tlr2
chr3	83844082	83844084	D930015E06Rik
chr3	83959707	83959709	Mnd1
chr3	83978558	83978560	Gm6525
chr3	84016759	84016761	Trim2
chr3	84024798	84024800	Trim2
chr3	84063700	84063702	Trim2
chr3	84074704	84074706	Trim2
chr3	84108696	84108698	Trim2
chr3	84183842	84183844	4930565D16Rik
chr3	84283412	84283414	Fhdc1
chr3	84284360	84284362	Fhdc1
chr3	84386546	84386548	Arfip1
chr3	84397494	84397496	Tigd4
chr3	84470112	84470114	Tmem154
chr3	84619497	84619499	Fbxw7
chr3	84668065	84668067	Fbxw7
chr3	84756131	84756133	Fbxw7
chr3	84769501	84769503	Dear1
chr3	85121439	85121441	1700036G14Rik
chr3	85271297	85271299	Mir466k
chr3	85378049	85378051	Gatb
chr3	85550130	85550132	Fam160a1
chr3	85691439	85691441	Glt28d2
chr3	85806412	85806414	Prss48
chr3	85888354	85888356	Sh3d19
chr3	85942779	85942781	Snord73a
chr3	85944608	85944610	Rnu73b
chr3	85946589	85946591	Rps3a1
chr3	86028610	86028612	Lrba
chr3	86352204	86352206	Mab21l2
chr3	86724805	86724807	Dclk2
chr3	86790506	86790508	Cd1d2
chr3	86803261	86803263	Cd1d1
chr3	86978668	86978670	Kirrel
chr3	87067445	87067447	Fcrls
chr3	87161801	87161803	Cd5l
chr3	87180307	87180309	Fcrl1
chr3	87239702	87239704	Fcrl5
chr3	87329498	87329500	Etv3
chr3	87422671	87422673	Arhgef11
chr3	87552544	87552546	Lrrc71
chr3	87572874	87572876	Pear1
chr3	87599083	87599085	Ntrk1
chr3	87600871	87600873	Insrr
chr3	87650675	87650677	Sh2d2a
chr3	87689483	87689485	Prcc
chr3	87710241	87710243	Hdgf
chr3	87723464	87723466	Mrpl24
chr3	87734116	87734118	Rrnad1
chr3	87734234	87734236	Isg20l2
chr3	87752613	87752615	Crabp2
chr3	87775013	87775015	Nes
chr3	87804277	87804279	Bcan
chr3	87831432	87831434	Hapln2
chr3	87847026	87847028	Gpatch4
chr3	87862416	87862418	Apoa1bp
chr3	87882225	87882227	Ttc24
chr3	87885971	87885973	Iqgap3
chr3	87946292	87946294	Mef2d
chr3	87981706	87981708	1700113A16Rik
chr3	88019091	88019093	Mir3093
chr3	88019518	88019520	Mir9-1
chr3	88058605	88058607	Rhbg
chr3	88100759	88100761	Tsacc
chr3	88101055	88101057	Cct3
chr3	88128943	88128945	Glmp
chr3	88138354	88138356	Tmem79
chr3	88140180	88140182	Smg5
chr3	88168509	88168511	Paqr6
chr3	88173752	88173754	Bglap3
chr3	88175400	88175402	Bglap3
chr3	88176662	88176664	Bglap3
chr3	88182622	88182624	Bglap2
chr3	88188387	88188389	Bglap
chr3	88214318	88214320	Pmf1
chr3	88229055	88229057	Slc25a44
chr3	88229062	88229064	Slc25a44
chr3	88244872	88244874	Mir7011
chr3	88259682	88259684	Sema4a
chr3	88262805	88262807	Sema4a
chr3	88263022	88263024	Sema4a
chr3	88265103	88265105	Sema4a
chr3	88297233	88297235	Lmna
chr3	88307273	88307275	Lmna
chr3	88336315	88336317	Mex3a
chr3	88340303	88340305	Mir1905
chr3	88352200	88352202	Rab25
chr3	88356848	88356850	Lamtor2
chr3	88357636	88357638	Ubqln4
chr3	88383591	88383593	Ssr2
chr3	88420127	88420129	Arhgef2
chr3	88425026	88425028	Arhgef2
chr3	88425314	88425316	Arhgef2
chr3	88457063	88457065	Rxfp4
chr3	88489714	88489716	2810403A07Rik
chr3	88520774	88520776	Rit1
chr3	88576520	88576522	Syt11
chr3	88580977	88580979	5830417I10Rik
chr3	88636408	88636410	1500004A13Rik
chr3	88639151	88639153	Gon4l
chr3	88717871	88717873	Msto1
chr3	88754203	88754205	Dap3
chr3	88769732	88769734	Ash1l
chr3	88893952	88893954	Rusc1
chr3	88897284	88897286	Rusc1
chr3	88905888	88905890	Fdps
chr3	88940062	88940064	Pklr
chr3	88940543	88940545	Pklr
chr3	88964078	88964080	Hcn3
chr3	88968715	88968717	Clk2-scamp3
chr3	88968715	88968717	Clk2
chr3	88981311	88981313	Scamp3
chr3	88987145	88987147	Fam189b
chr3	89006845	89006847	Gba
chr3	89018256	89018258	Mtx1
chr3	89019107	89019109	Thbs3
chr3	89031119	89031121	Mir92b
chr3	89032976	89032978	Muc1
chr3	89048934	89048936	Trim46
chr3	89049120	89049122	Trim46
chr3	89049818	89049820	Trim46
chr3	89050358	89050360	Krtcap2
chr3	89050393	89050395	Krtcap2
chr3	89070381	89070383	Dpm3
chr3	89074491	89074493	Slc50a1
chr3	89083566	89083568	Efna1
chr3	89084872	89084874	Efna1
chr3	89126800	89126802	Efna3
chr3	89141949	89141951	Efna4
chr3	89153931	89153933	Adam15
chr3	89169174	89169176	Dcst1
chr3	89195784	89195786	Gm15417
chr3	89197124	89197126	Zbtb7b
chr3	89198210	89198212	Gm15417
chr3	89206571	89206573	Lenep
chr3	89215784	89215786	Flad1
chr3	89222212	89222214	Cks1b
chr3	89222471	89222473	Shc1
chr3	89225541	89225543	Shc1
chr3	89234134	89234136	Pygo2
chr3	89234660	89234662	Pygo2
chr3	89234757	89234759	Pygo2
chr3	89234940	89234942	Pygo2
chr3	89240624	89240626	Pbxip1
chr3	89258461	89258463	Pmvk
chr3	89263038	89263040	Pmvk
chr3	89263491	89263493	Pmvk
chr3	89324084	89324086	Kcnn3
chr3	89518942	89518944	Adar
chr3	89534638	89534640	Adar
chr3	89568553	89568555	Chrnb2
chr3	89577321	89577323	4632404H12Rik
chr3	89577529	89577531	Ube2q1
chr3	89635290	89635292	She
chr3	89717117	89717119	Il6ra
chr3	89767253	89767255	Atp8b2
chr3	89802024	89802026	Hax1
chr3	89802637	89802639	Hax1
chr3	89802680	89802682	Gm19710
chr3	89815131	89815133	Mir7669
chr3	89855556	89855558	4933434E20Rik
chr3	89856396	89856398	Ubap2l
chr3	89856436	89856438	Ubap2l
chr3	89856722	89856724	4933434E20Rik
chr3	89866716	89866718	1700094D03Rik
chr3	89873940	89873942	Mir190b
chr3	89876571	89876573	Tpm3
chr3	89883441	89883443	Tpm3
chr3	89908052	89908054	Nup210l
chr3	90017568	90017570	Rps27rt
chr3	90017569	90017571	Rps27
chr3	90017635	90017637	Rab13
chr3	90024704	90024706	Rab13
chr3	90035517	90035519	Jtb
chr3	90046471	90046473	Creb3l4
chr3	90047064	90047066	Creb3l4
chr3	90047433	90047435	Creb3l4
chr3	90052112	90052114	Slc39a1
chr3	90058201	90058203	Crtc2
chr3	90070434	90070436	Dennd4b
chr3	90074069	90074071	Mir7012
chr3	90145574	90145576	Gatad2b
chr3	90193859	90193861	Slc27a3
chr3	90237557	90237559	Ints3
chr3	90269787	90269789	Npr1
chr3	90280121	90280123	Ilf2
chr3	90294934	90294936	Snapin
chr3	90313419	90313421	Chtop
chr3	90318251	90318253	S100a1
chr3	90318355	90318357	S100a13
chr3	90330769	90330771	S100a14
chr3	90345143	90345145	S100a16
chr3	90394167	90394169	S100a2
chr3	90404135	90404137	S100a3
chr3	90407690	90407692	S100a4
chr3	90412442	90412444	S100a5
chr3	90416814	90416816	S100a6
chr3	90458222	90458224	S100a7a
chr3	90472991	90472993	S100a8
chr3	90499642	90499644	S100a9
chr3	90530826	90530828	Pglyrp4
chr3	90875582	90875584	4930529C04Rik
