name2	chrom	tss_samples	tss1k_samples	gene1k_samples
Usp45	chr4	175	177	182
Pnisr	chr4	151	182	182
4930528A17Rik	chr4	140	182	182
Coq3	chr4	153	172	172
Faxc	chr4	80	87	105
Fbxl4	chr4	176	188	188
Pou3f2	chr4	33	59	59
Pnky	chr4	2	6	6
Mms22l	chr4	177	179	181
Klhl32	chr4	78	87	126
Ndufaf4	chr4	174	177	177
Gpr63	chr4	0	0	2
Fhl5	chr4	0	0	5
Ufl1	chr4	188	189	189
Fut9	chr4	6	9	20
Manea	chr4	158	170	170
4930548K13Rik	chr4	0	0	3
Epha7	chr4	141	160	162
4930556G01Rik	chr4	0	0	9
Map3k7	chr4	162	184	184
Bach2	chr4	0	0	133
Bach2os	chr4	3	43	90
Gja10	chr4	0	13	13
Casp8ap2	chr4	189	190	190
Mdn1	chr4	138	140	147
Lyrm2	chr4	148	156	156
Ankrd6	chr4	132	147	172
Rragd	chr4	33	89	127
4933421O10Rik	chr4	153	160	160
Ube2j1	chr4	160	160	161
Gabrr2	chr4	0	0	93
Gabrr1	chr4	0	0	44
Pm20d2	chr4	15	135	135
Srsf12	chr4	4	57	58
Pnrc1	chr4	164	187	187
Rngtt	chr4	152	154	157
Mir8118	chr4	0	0	0
Cnr1	chr4	64	78	79
Spaca1	chr4	27	30	32
Akirin2	chr4	168	177	177
Orc3	chr4	175	177	178
Rars2	chr4	174	177	177
Slc35a1	chr4	164	177	177
Cfap206	chr4	120	125	125
Gm136	chr4	0	0	4
Smim8	chr4	165	167	172
Zfp292	chr4	156	158	160
Cga	chr4	0	1	21
Platr9	chr4	1	3	3
Ifnk	chr4	0	0	0
Mob3b	chr4	142	148	177
3110043O21Rik	chr4	160	185	185
Lingo2	chr4	23	56	150
Mir876	chr4	0	0	0
Mir873b	chr4	0	0	0
Mir873a	chr4	0	0	0
1700009N14Rik	chr4	0	0	0
Aco1	chr4	187	191	191
Ddx58	chr4	67	96	117
Toporsos	chr4	128	184	184
Topors	chr4	183	183	185
Ndufb6	chr4	150	155	186
4930509K18Rik	chr4	30	32	32
Tmem215	chr4	8	10	10
4933428C19Rik	chr4	1	1	2
Aptx	chr4	174	176	176
Gm6297	chr4	169	172	172
Dnaja1	chr4	159	172	172
Mir207	chr4	98	172	172
Smu1	chr4	167	173	173
Mir5123	chr4	0	16	16
B4galt1	chr4	22	184	187
Spink4	chr4	9	12	12
Bag1	chr4	185	187	187
Chmp5	chr4	162	187	187
Nfx1	chr4	152	159	159
Mir3094	chr4	0	0	0
Aqp7	chr4	0	14	15
Aqp3	chr4	77	81	87
Nol6	chr4	184	184	184
Ube2r2	chr4	91	139	140
Ubap2	chr4	127	182	182
Dcaf12	chr4	152	152	156
Ubap1	chr4	167	170	171
Kif24	chr4	175	188	188
Nudt2	chr4	177	188	188
AI464131	chr4	127	140	141
1110017D15Rik	chr4	0	109	109
Fam219aos	chr4	0	0	0
Fam219a	chr4	179	186	186
Dnaic1	chr4	161	186	186
Enho	chr4	152	156	156
Cntfr	chr4	1	34	58
Rpp25l	chr4	114	125	125
Dctn3	chr4	158	159	161
Arid3c	chr4	42	51	161
Sigmar1	chr4	175	176	176
Galt	chr4	109	135	135
Il11ra1	chr4	70	75	77
Ccl27a	chr4	103	115	115
Gm3893	chr4	0	0	24
Ccl21c	chr4	0	0	0
Gm10591	chr4	0	0	0
Gm13304	chr4	0	0	0
Gm21541	chr4	0	0	0
Ccl21b	chr4	0	0	0
Gm13308	chr4	0	0	0
Gm20878	chr4	0	0	0
Gm21586	chr4	0	0	0
Fam205a2	chr4	0	0	0
4933409K07Rik	chr4	0	0	0
Ccl27b	chr4	0	0	0
Gm13306	chr4	0	0	0
LOC100861978	chr4	0	0	0
Gm2506	chr4	0	0	0
Gm13305	chr4	0	0	0
Gm2002	chr4	0	0	0
Il11ra2	chr4	0	0	0
Gm1987	chr4	0	0	0
Ccl21a	chr4	0	0	0
Ccl19	chr4	0	0	0
Fam205a1	chr4	0	0	2
Fam205c	chr4	0	0	12
Phf24	chr4	7	11	75
Dnajb5	chr4	0	30	30
1700022I11Rik	chr4	0	17	17
Vcp	chr4	173	179	179
Fancg	chr4	118	129	129
Pigo	chr4	150	159	159
Stoml2	chr4	146	155	155
Fam214b	chr4	175	183	184
Unc13b	chr4	135	140	140
Atp8b5	chr4	44	45	81
Rusc2	chr4	66	74	121
Fam166b	chr4	5	9	57
Tesk1	chr4	175	176	176
Cd72	chr4	41	56	61
Sit1	chr4	18	21	31
Rmrp	chr4	164	179	179
Ccdc107	chr4	120	179	179
Arhgef39	chr4	107	118	118
Car9	chr4	1	3	106
Tpm2	chr4	19	43	69
Tln1	chr4	163	173	174
Creb3	chr4	153	173	173
Rgp1	chr4	140	145	145
Gba2	chr4	122	145	145
Msmp	chr4	0	0	0
Npr2	chr4	0	10	10
Spag8	chr4	0	0	0
Hint2	chr4	166	183	183
Fam221b	chr4	8	149	149
Tmem8b	chr4	37	149	149
Olfr70	chr4	0	0	41
Olfr71	chr4	0	0	0
Hrct1	chr4	0	0	7
5430416O09Rik	chr4	0	0	3
A630077J23Rik	chr4	0	0	21
Olfr159	chr4	0	0	0
Olfr29-ps1	chr4	0	0	0
Olfr156	chr4	0	0	0
Olfr157	chr4	0	0	15
Olfr155	chr4	0	0	0
Reck	chr4	121	129	136
Glipr2	chr4	101	142	146
Ccin	chr4	0	133	133
Clta	chr4	166	169	169
Gne	chr4	151	161	165
Gm12504	chr4	0	0	0
Rnf38	chr4	159	165	165
Mir5106	chr4	0	0	0
Melk	chr4	115	116	122
Mir5120	chr4	0	0	0
5730488B01Rik	chr4	0	1	108
Pax5	chr4	0	10	127
Zcchc7	chr4	164	177	179
Grhpr	chr4	146	153	153
Zbtb5	chr4	185	193	193
Polr1e	chr4	142	144	144
Fbxo10	chr4	145	151	152
Tomm5	chr4	144	147	147
Frmpd1	chr4	56	66	117
Frmpd1os	chr4	1	10	10
Trmt10b	chr4	120	121	121
Exosc3	chr4	123	134	134
Dcaf10	chr4	141	146	146
Slc25a51	chr4	138	163	163
Shb	chr4	136	163	177
Gm829	chr4	2	4	43
Gm12409	chr4	49	59	59
Aldh1b1	chr4	96	100	100
Igfbpl1	chr4	3	4	40
Stra6l	chr4	0	19	59
Ccdc180	chr4	63	64	92
Tdrd7	chr4	151	160	160
Tmod1	chr4	67	73	106
Tstd2	chr4	128	140	140
Ncbp1	chr4	135	140	140
Xpa	chr4	145	154	155
Foxe1	chr4	1	36	36
Trmo	chr4	139	159	159
Hemgn	chr4	61	72	73
Anp32b	chr4	133	155	157
Nans	chr4	151	155	155
Trim14	chr4	122	127	160
Coro2a	chr4	59	128	153
Tbc1d2	chr4	156	164	165
Gabbr2	chr4	2	6	152
Anks6	chr4	59	72	99
Galnt12	chr4	74	90	95
Col15a1	chr4	1	4	168
Tgfbr1	chr4	177	179	180
Alg2	chr4	162	174	174
Sec61b	chr4	142	174	174
Nr4a3	chr4	66	126	136
Stx17	chr4	154	170	170
Mir1958	chr4	0	0	0
Erp44	chr4	190	193	193
Invs	chr4	193	193	193
Tex10	chr4	153	154	154
Msantd3	chr4	25	28	63
Tmeff1	chr4	8	54	91
Murc	chr4	4	4	25
Plppr1	chr4	27	41	114
Acnat2	chr4	0	0	7
Acnat1	chr4	0	6	6
Baat	chr4	2	6	6
Mrpl50	chr4	186	191	191
Zfp189	chr4	186	191	191
Aldob	chr4	0	0	16
Tmem246	chr4	52	122	122
Rnf20	chr4	181	186	186
Ppp3r2	chr4	0	2	2
Grin3a	chr4	29	39	101
Cylc2	chr4	0	0	1
C630028M04Rik	chr4	0	0	3
Smc2os	chr4	175	185	185
Smc2	chr4	174	185	186
Toporsl	chr4	0	0	11
4930552N02Rik	chr4	0	0	1
Olfr275	chr4	0	0	0
Olfr273	chr4	0	2	2
Olfr272	chr4	0	4	10
Olfr270	chr4	0	0	0
Nipsnap3a	chr4	2	3	24
Nipsnap3b	chr4	183	188	188
Abca1	chr4	135	151	170
4930522O17Rik	chr4	1	3	23
AI427809	chr4	28	31	63
Slc44a1	chr4	156	171	185
Fsd1l	chr4	76	94	99
Fktn	chr4	167	172	172
Tal2	chr4	14	22	74
Tmem38b	chr4	135	153	161
Zfp462	chr4	9	29	110
Rad23b	chr4	169	189	189
Gm12505	chr4	0	0	18
Klf4	chr4	116	142	146
Actl7b	chr4	0	1	1
Actl7a	chr4	0	0	0
Fam206a	chr4	155	171	171
Ikbkap	chr4	155	171	171
Ctnnal1	chr4	172	183	183
Mir32	chr4	0	1	1
Tmem245	chr4	157	163	169
Frrs1l	chr4	5	6	15
Epb41l4b	chr4	16	102	161
Gm12530	chr4	1	3	3
Ptpn3	chr4	83	89	136
1700042G15Rik	chr4	0	0	0
Pakap	chr4	2	7	155
Palm2	chr4	2	7	120
Akap2	chr4	5	5	92
D630039A03Rik	chr4	17	64	67
Txn1	chr4	177	188	188
Txndc8	chr4	0	0	4
Svep1	chr4	2	19	77
Musk	chr4	0	1	54
Mir3095	chr4	5	6	7
Lpar1	chr4	59	63	73
Olfr267	chr4	0	0	0
AI314180	chr4	113	138	144
Zkscan16	chr4	46	75	75
Ptgr1	chr4	60	82	125
Dnajc25	chr4	149	155	155
Gng10	chr4	111	127	142
Ugcg	chr4	103	135	156
Gm12596	chr4	0	36	85
Susd1	chr4	34	101	156
Ptbp3	chr4	142	159	165
Hsdl2	chr4	182	184	184
E130308A19Rik	chr4	138	156	167
Inip	chr4	176	182	182
Snx30	chr4	137	156	174
Slc46a2	chr4	2	2	2
Mup4	chr4	0	0	0
Mup6	chr4	0	0	0
Mup7	chr4	0	0	0
Mup2	chr4	0	0	1
Mup15	chr4	0	0	3
Mup8	chr4	0	0	0
Mup9	chr4	0	0	0
Mup1	chr4	0	0	0
Mup10	chr4	0	0	0
Gm2083	chr4	0	0	0
Mup11	chr4	0	0	0
Mup12	chr4	0	0	0
Mup13	chr4	0	0	0
Mup14	chr4	0	0	0
Mup16	chr4	0	0	0
Mup17	chr4	0	0	0
Mup18	chr4	0	0	0
Mup19	chr4	0	0	0
Mup5	chr4	0	0	0
Mup20	chr4	0	0	0
Mup3	chr4	0	0	3
Mup21	chr4	0	0	0
Zfp37	chr4	67	73	85
Slc31a2	chr4	139	147	150
Fkbp15	chr4	188	190	190
Slc31a1	chr4	189	190	190
Cdc26	chr4	179	183	183
Prpf4	chr4	182	183	183
Rnf183	chr4	17	17	44
Wdr31	chr4	119	122	126
Bspry	chr4	86	111	146
Hdhd3	chr4	145	156	156
Alad	chr4	146	150	152
Pole3	chr4	118	176	176
4933430I17Rik	chr4	167	176	176
Rgs3	chr4	36	63	170
Zfp618	chr4	10	15	122
Ambp	chr4	0	0	30
Kif12	chr4	0	11	13
Col27a1	chr4	55	66	125
Mir455	chr4	0	15	15
Orm1	chr4	7	22	30
Orm3	chr4	30	37	53
Orm2	chr4	4	10	22
Akna	chr4	71	119	148
Whrn	chr4	89	107	139
Atp6v1g1	chr4	136	142	145
6330416G13Rik	chr4	7	10	82
Gm11213	chr4	0	0	6
1700018C11Rik	chr4	1	10	10
Tnfsf15	chr4	30	70	79
Tnfsf8	chr4	63	66	95
Tnc	chr4	16	21	74
Pappa	chr4	0	6	71
Trim32	chr4	176	182	183
Astn2	chr4	8	21	191
Tlr4	chr4	96	103	110
Brinp1	chr4	50	52	59
Cdk5rap2	chr4	184	187	191
Megf9	chr4	183	191	191
Tle1	chr4	181	191	192
C630043F03Rik	chr4	171	191	191
Aldoart1	chr4	0	4	4
Gm11487	chr4	0	0	0
Gm11238	chr4	0	0	1
Gm11236	chr4	0	0	0
Gm11237	chr4	0	0	0
Gm11239	chr4	0	0	0
Gm38423	chr4	0	0	0
Gm428	chr4	0	0	0
Rasef	chr4	4	38	56
Gm11240	chr4	17	38	45
Gm11757	chr4	0	0	0
Gm13871	chr4	0	0	0
Gm11758	chr4	0	0	0
2310002L09Rik	chr4	0	4	6
Frmd3	chr4	57	66	69
Kdm4c	chr4	186	191	191
Tmem261	chr4	177	180	180
Ptprd	chr4	19	34	97
A430085M09Rik	chr4	0	0	1
Tyrp1	chr4	4	7	10
Lurap1l	chr4	25	44	73
Mpdz	chr4	61	69	76
Gm5860	chr4	0	42	43
Nfib	chr4	18	50	98
Zdhhc21	chr4	157	162	163
Cer1	chr4	49	52	52
Frem1	chr4	34	45	119
Ttc39b	chr4	174	183	186
Gm11413	chr4	0	1	41
Snapc3	chr4	182	188	188
Psip1	chr4	162	186	186
Ccdc171	chr4	159	183	184
6030471H07Rik	chr4	0	2	2
Bnc2	chr4	19	57	98
Cntln	chr4	159	167	170
Sh3gl2	chr4	42	63	66
Adamtsl1	chr4	47	51	73
Saxo1	chr4	0	1	102
Saxo1os	chr4	0	1	2
Rraga	chr4	168	175	175
Scarna8	chr4	0	0	0
Haus6	chr4	182	187	187
Plin2	chr4	134	141	141
Dennd4c	chr4	178	183	184
Rps6	chr4	175	176	176
Acer2	chr4	129	133	150
Slc24a2	chr4	23	50	72
Mllt3	chr4	165	168	175
Focad	chr4	184	187	188
Mir491	chr4	0	6	6
Hacd4	chr4	43	70	77
Ifnb1	chr4	7	20	20
Ifna15	chr4	0	0	0
Ifna14	chr4	1	2	3
Ifna9	chr4	0	0	0
Ifna12	chr4	0	0	1
C87499	chr4	0	0	0
Ifna13	chr4	0	0	1
Ifna16	chr4	0	0	0
Ifna2	chr4	0	0	0
Ifnab	chr4	0	0	0
Klhl9	chr4	169	178	178
Gm13271	chr4	0	0	0
Gm13286	chr4	120	126	126
Gm13283	chr4	76	99	99
Gm13289	chr4	45	45	45
Gm13290	chr4	45	45	45
Gm13285	chr4	60	64	64
Gm13272	chr4	0	0	0
Ifnz	chr4	0	14	14
Gm13276	chr4	0	0	0
Gm13277	chr4	0	60	60
Gm13278	chr4	0	0	0
Gm13279	chr4	0	0	0
Gm13275	chr4	0	35	35
Gm13287	chr4	0	0	0
Gm13288	chr4	0	45	45
Ifna7	chr4	0	0	0
Ifna11	chr4	0	0	0
Ifna6	chr4	0	0	0
Ifna5	chr4	0	0	0
Ifna4	chr4	0	0	0
Ifna1	chr4	1	4	6
Ifne	chr4	0	7	69
Mir31	chr4	0	6	6
LOC106557447	chr4	2	2	136
Gm12603	chr4	6	6	102
Mtap	chr4	143	149	164
Cdkn2a	chr4	129	160	160
Gm12610	chr4	84	158	187
Cdkn2b	chr4	141	158	158
Dmrta1	chr4	47	69	74
Zfp352	chr4	0	0	0
Gm12633	chr4	0	0	0
Elavl2	chr4	127	134	135
Mir6402	chr4	0	1	2
Izumo3	chr4	0	0	0
Tusc1	chr4	152	169	169
Caap1	chr4	169	169	169
Gm12657	chr4	0	4	4
Plaa	chr4	179	183	183
Ift74	chr4	180	184	184
Lrrc19	chr4	0	0	0
Mir872	chr4	0	0	0
Tek	chr4	5	31	104
Eqtn	chr4	0	0	3
Mysm1	chr4	173	178	183
Jun	chr4	185	188	188
Fggy	chr4	179	182	185
9530080O11Rik	chr4	175	186	186
Hook1	chr4	164	186	188
Cyp2j13	chr4	18	26	26
Cyp2j12	chr4	0	1	2
Cyp2j11	chr4	0	0	15
Cyp2j8	chr4	0	0	9
Cyp2j6	chr4	94	101	113
Cyp2j9	chr4	74	92	103
Cyp2j5	chr4	0	0	0
Gm12695	chr4	0	0	30
Nfia	chr4	17	68	188
E130114P18Rik	chr4	0	0	23
Tm2d1	chr4	161	166	166
Inadl	chr4	109	135	170
L1td1	chr4	4	10	13
Kank4os	chr4	0	0	15
Kank4	chr4	17	22	53
Usp1	chr4	123	191	191
Angptl3	chr4	0	0	36
Dock7	chr4	120	129	147
Atg4c	chr4	170	171	175
Foxd3	chr4	0	25	32
Alg6	chr4	174	179	179
Itgb3bp	chr4	139	158	159
Efcab7	chr4	140	158	158
Pgm2	chr4	150	171	173
Ror1	chr4	98	115	144
Ube2u	chr4	12	14	54
Cachd1	chr4	19	32	128
Raver2	chr4	49	55	109
Jak1	chr4	163	165	167
Mir101a	chr4	0	0	0
0610043K17Rik	chr4	0	15	147
E130102H24Rik	chr4	106	126	131
Ak4	chr4	72	85	112
Dnajc6	chr4	66	98	112
Leprot	chr4	174	193	193
Lepr	chr4	3	6	24
B020004J07Rik	chr4	0	0	0
Gm12794	chr4	0	1	1
Gm12789	chr4	0	0	0
Pde4b	chr4	54	124	172
Sgip1	chr4	59	84	129
Tctex1d1	chr4	4	101	103
Gm12709	chr4	0	16	112
BB031773	chr4	1	8	51
Insl5	chr4	2	19	22
Wdr78	chr4	179	185	185
Mier1	chr4	180	185	185
Slc35d1	chr4	107	143	154
4921539E11Rik	chr4	0	0	25
4930456L15Rik	chr4	0	0	0
Oma1	chr4	187	190	190
Gm12718	chr4	0	0	37
Dab1	chr4	25	42	97
C8b	chr4	8	9	15
C8a	chr4	0	0	24
1700024P16Rik	chr4	13	17	74
Prkaa2	chr4	97	106	114
Plpp3	chr4	41	94	116
Usp24	chr4	135	144	154
Pcsk9	chr4	4	11	22
Bsnd	chr4	13	15	15
Dhcr24	chr4	166	170	174
Lexm	chr4	15	15	81
Ttc22	chr4	10	32	46
Pars2	chr4	159	162	162
Ttc4	chr4	155	159	159
Mroh7	chr4	0	0	57
Fam151a	chr4	0	9	11
Acot11	chr4	17	31	120
Ssbp3	chr4	119	123	161
Mrpl37	chr4	165	170	170
Cyb5rl	chr4	0	0	45
Cdcp2	chr4	0	21	22
Tceanc2	chr4	164	173	174
Tmem59	chr4	155	173	173
Ldlrad1	chr4	0	23	110
Lrrc42	chr4	148	169	169
Hspb11	chr4	131	169	169
Dio1	chr4	15	16	51
Yipf1	chr4	142	148	152
Ndc1	chr4	152	159	159
Glis1	chr4	28	63	122
Dmrtb1	chr4	0	2	17
Lrp8	chr4	64	87	164
Magoh	chr4	144	149	149
0610037L13Rik	chr4	151	172	172
Cpt2	chr4	158	163	163
4930407G08Rik	chr4	2	15	15
Slc1a7	chr4	6	13	93
Podn	chr4	14	22	32
Mir6397	chr4	0	0	0
Scp2	chr4	154	156	165
Echdc2	chr4	10	16	17
Zyg11a	chr4	26	33	38
Zyg11b	chr4	158	163	163
Coa7	chr4	157	169	173
Fam159a	chr4	3	27	72
Gpx7	chr4	33	51	53
Zcchc11	chr4	60	152	158
Prpf38a	chr4	174	177	177
Orc1	chr4	170	177	177
Cc2d1b	chr4	152	172	172
3110021N24Rik	chr4	0	0	134
Zfyve9	chr4	0	0	39
Btf3l4	chr4	141	175	175
Txndc12	chr4	118	174	176
Kti12	chr4	134	145	145
Rab3b	chr4	99	108	130
8030443G20Rik	chr4	0	0	35
Nrd1	chr4	160	192	192
Mir761	chr4	3	16	16
Osbpl9	chr4	184	189	190
Calr4	chr4	0	1	74
Eps15	chr4	156	162	164
Ttc39aos1	chr4	87	113	113
Ttc39a	chr4	34	113	163
Rnf11	chr4	150	180	180
4930522H14Rik	chr4	0	0	90
Cdkn2c	chr4	149	176	176
Faf1	chr4	172	187	189
Dmrta2	chr4	50	62	81
Elavl4	chr4	71	91	96
Agbl4	chr4	69	74	162
Bend5	chr4	101	111	119
Spata6	chr4	184	186	188
Slc5a9	chr4	0	0	132
Skint8	chr4	0	4	4
Skint7	chr4	0	0	1
Skint1	chr4	3	4	7
Skint4	chr4	0	2	8
Skint3	chr4	1	1	53
Skint9	chr4	0	0	18
Skint2	chr4	1	1	9
Skint10	chr4	0	0	10
Skint6	chr4	3	3	18
Skint5	chr4	0	0	3
Skint11	chr4	0	0	9
Trabd2b	chr4	0	69	115
Gm12830	chr4	39	50	67
Foxd2	chr4	145	168	168
Foxd2os	chr4	120	168	169
Foxe3	chr4	0	65	65
Cmpk1	chr4	142	176	177
Stil	chr4	193	193	193
Tal1	chr4	13	101	118
Pdzk1ip1	chr4	41	68	68
Cyp4x1os	chr4	7	12	12
Cyp4x1	chr4	6	12	22
Cyp4a29	chr4	0	0	2
Cyp4a12a	chr4	0	0	1
Cyp4a12b	chr4	0	0	0
Cyp4a30b	chr4	0	0	0
Cyp4a14	chr4	0	0	8
Cyp4a10	chr4	0	0	0
Cyp4a31	chr4	0	0	2
Cyp4b1-ps2	chr4	27	28	28
Cyp4a32	chr4	0	1	5
Cyp4b1	chr4	8	12	13
Efcab14	chr4	66	186	186
Tex38	chr4	0	2	2
Atpaf1	chr4	80	133	134
Mob3c	chr4	118	159	159
Mknk1	chr4	162	163	164
Kncn	chr4	0	0	1
Dmbx1	chr4	10	13	28
Faah	chr4	83	119	132
Nsun4	chr4	146	158	161
Uqcrh	chr4	155	179	179
Lrrc41	chr4	178	179	179
Rad54l	chr4	164	172	172
2510003B16Rik	chr4	169	172	172
Lurap1	chr4	80	88	93
Pomgnt1	chr4	120	135	135
Tspan1	chr4	11	16	43
1700042G07Rik	chr4	0	0	2
Pik3r3	chr4	2	191	191
Mast2	chr4	97	157	159
Ipp	chr4	169	173	173
Tmem69	chr4	1	121	121
Gpbp1l1	chr4	159	174	174
Ccdc17	chr4	0	152	152
C530005A16Rik	chr4	150	152	152
Nasp	chr4	154	162	162
Akr1a1	chr4	144	146	146
Prdx1	chr4	153	171	171
AV051173	chr4	120	171	171
Mmachc	chr4	180	182	182
Ccdc163	chr4	10	182	182
Tesk2	chr4	161	172	174
Toe1	chr4	174	177	177
Mutyh	chr4	171	177	177
Hpdl	chr4	112	137	137
Zswim5	chr4	90	112	138
Urod	chr4	139	144	144
Hectd3	chr4	100	144	150
Eif2b3	chr4	155	161	166
Ptch2	chr4	28	36	41
Btbd19	chr4	6	104	169
Tctex1d4	chr4	2	91	91
Plk3	chr4	146	159	159
Snord38a	chr4	0	27	27
Snord55	chr4	92	139	139
Rps8	chr4	135	139	139
Kif2c	chr4	144	150	150
Gm1661	chr4	149	154	156
Tmem53	chr4	151	155	159
Rnf220	chr4	119	139	155
Eri3	chr4	180	182	185
Dmap1	chr4	106	107	109
Klf17	chr4	0	0	0
Slc6a9	chr4	31	91	153
Ccdc24	chr4	0	17	27
B4galt2	chr4	1	6	14
Atp6v0b	chr4	140	146	146
Dph2	chr4	145	147	147
Ipo13	chr4	128	149	149
Artn	chr4	5	62	72
St3gal3	chr4	162	168	180
Kdm4a	chr4	184	190	190
Mir7226	chr4	0	0	0
Ptprf	chr4	2	10	64
Hyi	chr4	104	117	120
Szt2	chr4	149	151	152
Med8	chr4	149	151	151
Elovl1	chr4	153	159	159
Cdc20	chr4	167	170	170
Mpl	chr4	3	3	35
Tie1	chr4	2	2	2
2610528J11Rik	chr4	10	13	13
Tmem125	chr4	17	29	29
Cfap57	chr4	58	163	165
Ebna1bp2	chr4	159	163	163
D4Ertd617e	chr4	0	0	0
Olfr62	chr4	0	0	0
Olfr1342	chr4	0	0	0
Olfr1341	chr4	0	0	19
Olfr1340	chr4	0	0	0
Olfr1339	chr4	0	0	0
Olfr1338	chr4	0	0	0
Olfr1337	chr4	0	0	0
Olfr1335	chr4	0	0	0
Olfr1333	chr4	0	1	1
Olfr1331	chr4	0	5	5
Olfr1330	chr4	0	0	2
Olfr1329	chr4	0	13	13
Olfr1328	chr4	0	0	0
Lao1	chr4	0	0	0
Gm12866	chr4	54	54	63
Slc2a1	chr4	175	181	185
Zfp691	chr4	185	186	186
Ermap	chr4	23	23	156
Svbp	chr4	154	154	154
4930538K18Rik	chr4	4	8	56
AU022252	chr4	180	182	182
P3h1	chr4	178	182	185
Cldn19	chr4	0	0	1
Ybx1	chr4	171	184	184
Ppih	chr4	152	156	156
Ccdc30	chr4	143	146	154
Ppcs	chr4	149	167	167
Zmynd12	chr4	145	167	167
Rimkla	chr4	78	85	107
AA415398	chr4	0	159	169
Foxj3	chr4	147	160	162
Guca2a	chr4	0	3	4
Guca2b	chr4	0	0	0
Hivep3	chr4	0	23	174
Edn2	chr4	31	46	58
Foxo6	chr4	6	177	180
Scmh1	chr4	97	137	157
Slfnl1	chr4	0	0	1
Ctps	chr4	151	177	177
Gm8439	chr4	0	29	130
Cited4	chr4	161	166	166
Kcnq4	chr4	7	29	158
Mir30c-1	chr4	0	1	1
Mir30f	chr4	0	0	0
Mir30e	chr4	0	0	0
Nfyc	chr4	167	176	182
Rims3	chr4	0	0	67
Exo5	chr4	176	179	179
Zfp69	chr4	165	167	167
Mir7015	chr4	0	0	0
Smap2	chr4	179	182	184
Col9a2	chr4	1	39	113
Zmpste24	chr4	144	161	161
Tmco2	chr4	0	0	0
Rlf	chr4	0	0	1
Gm12888	chr4	0	0	0
Gm12886	chr4	0	0	0
Gm12887	chr4	0	0	0
9530002B09Rik	chr4	1	1	7
Ppt1	chr4	174	176	182
Cap1	chr4	193	193	193
Mfsd2a	chr4	126	143	185
Mycl	chr4	79	164	170
Trit1	chr4	177	178	184
Bmp8b	chr4	35	49	63
Oxct2b	chr4	13	17	17
Ppie	chr4	175	177	177
Hpcal4	chr4	124	128	128
Nt5c1a	chr4	6	66	75
Heyl	chr4	25	50	87
Pabpc4	chr4	90	155	155
Oxct2a	chr4	3	3	3
Bmp8a	chr4	74	137	138
D830031N03Rik	chr4	128	158	158
Mir6398	chr4	0	12	12
Macf1	chr4	0	0	176
BC002163	chr4,chr16	149	152	152
Ndufs5	chr4	149	151	151
Akirin1	chr4	172	176	177
Rhbdl2	chr4	16	33	65
Mycbp	chr4	179	187	187
Rragc	chr4	175	180	180
1700057H15Rik	chr4	0	3	30
4933407E24Rik	chr4	0	0	6
Pou3f1	chr4	68	108	108
Utp11l	chr4	149	152	152
Fhl3	chr4	83	101	146
Sf3a3	chr4	147	158	158
Mir697	chr4	8	9	9
Inpp5b	chr4	115	121	183
Mir698	chr4	0	2	2
Mtf1	chr4	167	172	176
1110065P20Rik	chr4	147	159	159
Yrdc	chr4	147	159	159
Maneal	chr4	28	41	41
Epha10	chr4	16	23	46
1700125G02Rik	chr4	8	9	9
Cdca8	chr4	165	171	171
9930104L06Rik	chr4	165	171	178
Rspo1	chr4	1	1	34
Gnl2	chr4	161	163	164
Dnali1	chr4	24	146	148
Snip1	chr4	144	147	147
Meaf6	chr4	145	160	160
Zc3h12a	chr4	139	142	147
Grik3	chr4	3	9	63
Mir692-2	chr4,chr13	0	1	1
Mir692-3	chr4,chr13	0	1	1
2610028E06Rik	chr4	0	5	22
Csf3r	chr4	32	32	39
Mrps15	chr4	150	155	155
Oscp1	chr4	161	162	163
Lsm10	chr4	166	168	168
Stk40	chr4	167	176	177
Eva1b	chr4	4	80	82
Sh3d21	chr4	127	134	154
Thrap3	chr4	168	174	181
Map7d1	chr4	118	150	154
Trappc3	chr4	152	169	169
Col8a2	chr4	25	26	92
Adprhl2	chr4	152	158	158
Tekt2	chr4	0	1	158
Ago3	chr4	153	162	162
Ago1	chr4	139	155	159
Ago4	chr4	52	57	76
Clspn	chr4	158	159	160
Mir7119	chr4	0	0	0
5730409E04Rik	chr4	80	84	84
Psmb2	chr4	165	170	170
Tfap2e	chr4	10	35	35
Ncdn	chr4	162	177	177
AU040320	chr4	176	177	177
Zmym4	chr4	95	145	147
Sfpq	chr4	164	177	177
Zmym1	chr4	120	126	126
Zmym6	chr4	147	158	165
Gm12942	chr4	157	159	159
Dlgap3	chr4	40	87	159
Smim12	chr4	168	169	169
Gja4	chr4	83	86	86
Gjb3	chr4	1	15	81
Gjb4	chr4	2	8	8
Gjb5	chr4	3	6	11
CK137956	chr4	0	1	1
Csmd2	chr4	0	0	48
Csmd2os	chr4	0	0	6
Hmgb4	chr4	0	0	0
Hmgb4os	chr4	0	0	0
Zscan20	chr4	182	182	182
Tlr12	chr4	24	50	57
Phc2	chr4	169	174	178
A3galt2	chr4	0	14	38
Zfp362	chr4	62	82	105
Trim62	chr4	54	99	111
Azin2	chr4	130	142	149
Ak2	chr4	168	171	171
Rnf19b	chr4	101	150	153
Tmem54	chr4	9	10	14
Hpca	chr4	9	32	65
Fndc5	chr4	1	4	62
S100pbp	chr4	119	166	166
