name2	chrom
Olfr435	chr6
Olfr434	chr6
Olfr47	chr6
Arhgef5	chr6
Nobox	chr6
9430018G01Rik	chr6
Tpk1	chr6
Cntnap2	chr6
Cul1	chr6
Ezh2	chr6
Rn4.5s	chr6
Mir704	chr6
Pdia4	chr6
Zfp786	chr6
Zfp398	chr6
Zfp282	chr6
Zfp212	chr6
Zfp783	chr6
Zfp956	chr6
Zfp777	chr6
Zfp746	chr6
Krba1	chr6
Zfp467	chr6
Sspo	chr6
Zfp862-ps	chr6
1700026J14Rik	chr6
Atp6v0e2	chr6
Lrrc61	chr6
Rarres2	chr6
Gm5111	chr6
Repin1	chr6
Zfp775	chr6
AI854703	chr6
Gimap8	chr6
Gimap9	chr6
Gimap4	chr6
Gimap6	chr6
Gimap7	chr6
Gimap1	chr6
Gimap5	chr6
Gimap3	chr6
Tmem176b	chr6
Tmem176a	chr6
Aoc1	chr6
1600015I10Rik	chr6
Doxl2	chr6
Svs1	chr6
4930563H07Rik	chr6
Gpnmb	chr6
Malsu1	chr6
Igf2bp3	chr6
Tra2a	chr6
Ccdc126	chr6
Fam221a	chr6
Stk31	chr6
Npy	chr6
Mpp6	chr6
Dfna5	chr6
Osbpl3	chr6
Cycs	chr6
5430402O13Rik	chr6
Mir6371	chr6
4921507P07Rik	chr6
Npvf	chr6
C530044C16Rik	chr6
Mir148a	chr6
Gm6559	chr6
Nfe2l3	chr6
Hnrnpa2b1	chr6
Cbx3	chr6
Snx10	chr6
Skap2	chr6
Halr1	chr6
Hoxa1	chr6
Hotairm1	chr6
Hoxa2	chr6
Hoxaas2	chr6
Hoxa4	chr6
Hoxaas3	chr6
Hoxa5	chr6
Hoxa6	chr6
Hoxa3	chr6
Mira	chr6
Hoxa7	chr6
Hoxa9	chr6
Mir196b	chr6
Hoxa10	chr6
Hoxa11os	chr6
Hoxa11	chr6
Hoxa13	chr6
Hottip	chr6
Evx1	chr6
5730457N03Rik	chr6
1700094M24Rik	chr6
Hibadh	chr6
Tax1bp1	chr6
Jazf1	chr6
Gm4872	chr6
9430076C15Rik	chr6
Creb5	chr6
Tril	chr6
Cpvl	chr6
4921529L05Rik	chr6
Chn2	chr6
Prr15	chr6
9130019P16Rik	chr6
Wipf3	chr6
Scrn1	chr6
Fkbp14	chr6
Plekha8	chr6
Mturn	chr6
Znrf2	chr6
Nod1	chr6
Ggct	chr6
Gars	chr6
Crhr2	chr6
Inmt	chr6
Fam188b	chr6
Aqp1	chr6
Ghrhr	chr6
6430584L05Rik	chr6
Adcyap1r1	chr6
Neurod6	chr6
Gm3279	chr6
Ccdc129	chr6
Ppp1r17	chr6
Pde1c	chr6
Lsm5	chr6
Avl9	chr6
Kbtbd2	chr6
Fkbp9	chr6
Nt5c3	chr6
Vmn1r4	chr6
Vmn1r5	chr6
Vmn1r6	chr6
Vmn1r7	chr6
Vmn1r8	chr6
Vmn1r9	chr6
Vmn1r10	chr6
Vmn1r11	chr6
Vmn1r12	chr6
Vmn1r13	chr6
Vmn1r14	chr6
Vmn1r15	chr6
Vmn1r16	chr6
Vmn1r17	chr6
Vmn1r18	chr6
Vmn1r19	chr6
Vmn1r20	chr6
Ppm1k	chr6
Herc6	chr6
Pyurf	chr6
Lancl2	chr6
Vopp1	chr6
Vmn1r21	chr6
Vmn1r22	chr6
Vmn1r23	chr6
Vmn1r24	chr6
Vmn1r25	chr6
Vmn1r26	chr6
Vmn1r27	chr6
Vmn1r28	chr6
Vmn1r29	chr6
Vmn1r30	chr6
Vmn1r31	chr6
Abcg2	chr6
Herc3	chr6
Nap1l5	chr6
Fam13a	chr6
Tigd2	chr6
Gprin3	chr6
A530053G22Rik	chr6
Snca	chr6
Mmrn1	chr6
Ccser1	chr6
A730020E08Rik	chr6
Grid2	chr6
Atoh1	chr6
Smarcad1	chr6
Hpgds	chr6
C130060K24Rik	chr6
Tnip3	chr6
Ndnf	chr6
Prdm5	chr6
4930544G11Rik	chr6
Mad2l1	chr6
Vmn1r32	chr6
Vmn1r33	chr6
Vmn1r34	chr6
Vmn1r35	chr6
Vmn1r36	chr6
Vmn1r37	chr6
Vmn1r38	chr6
Vmn1r39	chr6
Gng12	chr6
E230016M11Rik	chr6
Gadd45a	chr6
Serbp1	chr6
Il12rb2	chr6
Il23r	chr6
Tacstd2	chr6
4930515G16Rik	chr6
Rprl1	chr6
Rpia	chr6
Eif2ak3	chr6
Tex37	chr6
Foxi3	chr6
Thnsl2	chr6
Fabp1	chr6
Smyd1	chr6
Mir8112	chr6
Krcc1	chr6
Cd8b1	chr6
Cd8a	chr6
Rmnd5a	chr6
Rnf103	chr6
Chmp3	chr6
Kdm3a	chr6
Reep1	chr6
Mrpl35	chr6
Immt	chr6
Ptcd3	chr6
Polr1a	chr6
9130221F21Rik	chr6
St3gal5	chr6
4933431G14Rik	chr6
Atoh8	chr6
Sftpb	chr6
Usp39	chr6
0610030E20Rik	chr6
Tmem150a	chr6
Rnf181	chr6
Vamp5	chr6
Vamp8	chr6
Ggcx	chr6
Particl	chr6
Mat2a	chr6
Capg	chr6
Elmod3	chr6
Retsat	chr6
Tgoln2	chr6
Tgoln1	chr6
Gm15401	chr6
Tcf7l1	chr6
Kcmf1	chr6
Tmsb10	chr6
Dnah6	chr6
Suclg1	chr6
4931417E11Rik	chr6
1700065L07Rik	chr6
Lrrtm1	chr6
6330415B21Rik	chr6
Ctnna2	chr6
Reg3b	chr6
Reg3d	chr6
Reg3a	chr6
Reg2	chr6
Reg1	chr6
Reg3g	chr6
Gm20362	chr6
Gm20594	chr6
Lrrtm4	chr6
Mir7232	chr6
Mir468	chr6
1700009C05Rik	chr6
Gcfc2	chr6
Mrpl19	chr6
Eva1a	chr6
Tacr1	chr6
Pole4	chr6
Hk2	chr6
2310069B03Rik	chr6
Sema4f	chr6
M1ap	chr6
Dok1	chr6
Loxl3	chr6
Mir7040	chr6
Aup1	chr6
Htra2	chr6
Dqx1	chr6
Tlx2	chr6
Pcgf1	chr6
Lbx2	chr6
Ccdc142	chr6
Mrpl53	chr6
Mogs	chr6
Wbp1	chr6
Ino80b	chr6
Rtkn	chr6
Wdr54	chr6
1700003E16Rik	chr6
Dctn1	chr6
Slc4a5	chr6
Mthfd2	chr6
Mob1a	chr6
Bola3	chr6
Mir6374	chr6
Tet3	chr6
B230319C09Rik	chr6
Dguok	chr6
Actg2	chr6
Gm21284	chr6
Stambp	chr6
Clec4f	chr6
Cd207	chr6
Vax2os	chr6
Vax2	chr6
Atp6v1b1	chr6
1700124L16Rik	chr6
Ankrd53	chr6
Tex261	chr6
Nagk	chr6
Paip2b	chr6
Zfp638	chr6
Dysf	chr6
Gm10445	chr6
Cyp26b1	chr6
Exoc6b	chr6
Npm3-ps1	chr6
Gm5878	chr6
Spr	chr6
Emx1	chr6
Sfxn5	chr6
Mir705	chr6
Rab11fip5	chr6
Noto	chr6
Smyd5	chr6
Pradc1	chr6
Cct7	chr6
Fbxo41	chr6
Egr4	chr6
Alms1	chr6
Gm4477	chr6
Cml3	chr6
Mir6375	chr6
Alms1-ps2	chr6
Gm11128	chr6
Cml5	chr6
Nat8	chr6
Cml2	chr6
1700019G17Rik	chr6
Cml1	chr6
Tprkb	chr6
Dusp11	chr6
Figla	chr6
Add2	chr6
Tgfa	chr6
Fam136a	chr6
Snrpg	chr6
Pcyox1	chr6
Tia1	chr6
C87436	chr6
A430078I02Rik	chr6
2310040G24Rik	chr6
Pcbp1	chr6
1600020E01Rik	chr6
Asprv1	chr6
Mxd1	chr6
Snrnp27	chr6
Gmcl1	chr6
Anxa4	chr6
2610306M01Rik	chr6
Aak1	chr6
Nfu1	chr6
Gfpt1	chr6
D6Ertd527e	chr6
Antxr1	chr6
Gkn1	chr6
Gkn2	chr6
Gkn3	chr6
Bmp10	chr6
Arhgap25	chr6
Prokr1	chr6
Aplf	chr6
1810020O05Rik	chr6
Efcc1	chr6
Gp9	chr6
Rab43	chr6
Isy1	chr6
Cnbp	chr6
Copg1	chr6
Hmces	chr6
H1fx	chr6
Gm5577	chr6
Rab7	chr6
Rpn1	chr6
Mir6376	chr6
Gata2	chr6
Dnajb8	chr6
Eefsec	chr6
Ruvbl1	chr6
Sec61a1	chr6
Kbtbd12	chr6
Mgll	chr6
Abtb1	chr6
Gm15612	chr6
Podxl2	chr6
Mcm2	chr6
Tpra1	chr6
4933427D06Rik	chr6
Gm1965	chr6
Gm839	chr6
4930512J16Rik	chr6
Plxna1	chr6
Chchd6	chr6
Txnrd3	chr6
Vmn1r40	chr6
Vmn1r41	chr6
Vmn1r42	chr6
Vmn1r43	chr6
Vmn1r44	chr6
Vmn1r45	chr6
Vmn1r46	chr6
Vmn1r47	chr6
Vmn1r48	chr6
Vmn1r49	chr6
Vmn1r50	chr6
Vmn1r51	chr6
Vmn1r52	chr6
V1ra8	chr6
Vmn1r53	chr6
Vmn1r54	chr6
BC048671	chr6
Chst13	chr6
Uroc1	chr6
Zxdc	chr6
Cfap100	chr6
Klf15	chr6
Aldh1l1	chr6
Slc41a3	chr6
Iqsec1	chr6
Nup210	chr6
Hdac11	chr6
Fbln2	chr6
Wnt7a	chr6
4930471M09Rik	chr6
1810044D09Rik	chr6
Chchd4	chr6
Tmem43	chr6
Xpc	chr6
Lsm3	chr6
Slc6a6	chr6
Grip2	chr6
Ccdc174	chr6
4930590J08Rik	chr6
Fgd5	chr6
Nr2c2	chr6
Mrps25	chr6
Rbsn	chr6
Trh	chr6
Prickle2	chr6
Adamts9	chr6
9530026P05Rik	chr6
Magi1	chr6
4930511A08Rik	chr6
Slc25a26	chr6
Mir7041	chr6
Lrig1	chr6
4930511E03Rik	chr6
Kbtbd8	chr6
AY512915	chr6
Suclg2	chr6
Fam19a1	chr6
1700123L14Rik	chr6
Fam19a4	chr6
Eogt	chr6
Tmf1	chr6
Uba3	chr6
Arl6ip5	chr6
Lmod3	chr6
Frmd4b	chr6
Mitf	chr6
Gm765	chr6
Foxp1	chr6
Eif4e3	chr6
Gpr27	chr6
Prok2	chr6
Rybp	chr6
1700049E22Rik	chr6
Shq1	chr6
Gxylt2	chr6
Ppp4r2	chr6
Pdzrn3	chr6
Gm9871	chr6
4930587E11Rik	chr6
Cntn3	chr6
Mir6373	chr6
Chl1	chr6
Cntn6	chr6
Gm19757	chr6
Gm15631	chr6
Cntn4	chr6
Il5ra	chr6
Trnt1	chr6
Crbn	chr6
Lrrn1	chr6
Setmar	chr6
Sumf1	chr6
Itpr1	chr6
Mir7661	chr6
0610040F04Rik	chr6
Bhlhe40	chr6
Arl8b	chr6
Edem1	chr6
Grm7	chr6
1700054K19Rik	chr6
Lmcd1	chr6
5031434C07Rik	chr6
Ssu2	chr6
Cav3	chr6
Oxtr	chr6
Rad18	chr6
Srgap3	chr6
Thumpd3	chr6
Gt(ROSA)26Sor	chr6
Setd5	chr6
Lhfpl4	chr6
Mtmr14	chr6
Cpne9	chr6
Brpf1	chr6
Ogg1	chr6
Camk1	chr6
Tada3	chr6
Arpc4	chr6
Ttll3	chr6
Rpusd3	chr6
Cidec	chr6
Jagn1	chr6
Il17re	chr6
Il17rc	chr6
Creld1	chr6
Prrt3	chr6
Emc3	chr6
Fancd2	chr6
Fancd2os	chr6
Brk1	chr6
Vhl	chr6
Irak2	chr6
Tatdn2	chr6
Mir7042	chr6
Ghrl	chr6
Sec13	chr6
Atp2b2	chr6
Slc6a11	chr6
Slc6a1	chr6
Hrh1	chr6
Atg7	chr6
Vgll4	chr6
Tamm41	chr6
Gm17733	chr6
Syn2	chr6
Timp4	chr6
Pparg	chr6
Tsen2	chr6
Mkrn2os	chr6
Mkrn2	chr6
Raf1	chr6
Tmem40	chr6
Cand2	chr6
Mir7660	chr6
Snora7a	chr6
Rpl32	chr6
Efcab12	chr6
Mbd4	chr6
Ift122	chr6
Rho	chr6
H1foo	chr6
Plxnd1	chr6
Tmcc1	chr6
9530062K07Rik	chr6
Fam21	chr6
Zfand4	chr6
March8	chr6
Alox5	chr6
Olfr211	chr6
Olfr212	chr6
Olfr213	chr6
Olfr214	chr6
Olfr215	chr6
Zfp422	chr6
Mir7043	chr6
8430408G22Rik	chr6
Rassf4	chr6
Tmem72	chr6
Cxcl12	chr6
1700030F04Rik	chr6
Zfp637	chr6
Zfp239	chr6
Hnrnpf	chr6
Fxyd4	chr6
Rasgef1a	chr6
Mir7044	chr6
Csgalnact2	chr6
Ret	chr6
1700069P05Rik	chr6
Gm30498	chr6
Bms1	chr6
Zfp248	chr6
Zfp9	chr6
Ankrd26	chr6
Cacna1c	chr6
4931430N09Rik	chr6
Dcp1b	chr6
Cacna2d4	chr6
Lrtm2	chr6
Adipor2	chr6
Wnt5b	chr6
Fbxl14	chr6
Erc1	chr6
3110021A11Rik	chr6
Rad52	chr6
Mir706	chr6
Wnk1	chr6
Ninj2	chr6
B4galnt3	chr6
Ccdc77	chr6
Kdm5a	chr6
Il17ra	chr6
Cecr6	chr6
Cecr5	chr6
1700072O05Rik	chr6
Cecr2	chr6
Slc25a18	chr6
Atp6v1e1	chr6
Bcl2l13	chr6
Bid	chr6
Mical3	chr6
Pex26	chr6
Tuba8	chr6
Usp18	chr6
Slc6a13	chr6
Slc6a12	chr6
Iqsec3	chr6
A2m	chr6
Mug1	chr6
Mug2	chr6
Gm10319	chr6
Mug-ps1	chr6
Klrg1	chr6
M6pr	chr6
Phc1	chr6
Rimklb	chr6
Mfap5	chr6
Aicda	chr6
Apobec1	chr6
Gdf3	chr6
Dppa3	chr6
Nanog	chr6
Slc2a3	chr6
Foxj2	chr6
Mir7231	chr6
C3ar1	chr6
Necap1	chr6
Clec4a1	chr6
Clec4a3	chr6
Clec4a4	chr6
Clec4b1	chr6
Clec4a2	chr6
Clec4b2	chr6
Clec4n	chr6
Clec4d	chr6
Clec4e	chr6
Vmn2r19	chr6
Vmn2r20	chr6
Vmn2r21	chr6
Vmn2r22	chr6
Vmn2r23	chr6
Vmn2r24	chr6
Vmn2r25	chr6
Vmn2r26	chr6
Vmn2r27	chr6
Cd163	chr6
1700013D24Rik	chr6
1700027F06Rik	chr6
Pex5	chr6
Clstn3	chr6
C1rl	chr6
C1ra	chr6
C1s1	chr6
C1rb	chr6
C1s2	chr6
Lpcat3	chr6
Emg1	chr6
Phb2	chr6
Mir141	chr6
Mir200c	chr6
Ptpn6	chr6
Grcc10	chr6
Atn1	chr6
Eno2	chr6
Lrrc23	chr6
Spsb2	chr6
Tpi1	chr6
Usp5	chr6
Cdca3	chr6
Gnb3	chr6
P3h3	chr6
Gpr162	chr6
Cd4	chr6
Lag3	chr6
Ptms	chr6
Mlf2	chr6
Cops7a	chr6
Pianp	chr6
Zfp384	chr6
Ing4	chr6
4930557K07Rik	chr6
Acrbp	chr6
Lpar5	chr6
Chd4	chr6
Mir7045	chr6
Nop2	chr6
Iffo1	chr6
Gapdh	chr6
Scarna10	chr6
Ncapd2	chr6
Mrpl51	chr6
Mir3098	chr6
Vamp1	chr6
E130112N10Rik	chr6
Tapbpl	chr6
Mir8113	chr6
Cd27	chr6
4930417O13Rik	chr6
Tuba3a	chr6
Ltbr	chr6
Scnn1a	chr6
Tnfrsf1a	chr6
Plekhg6	chr6
Cd9	chr6
Vwf	chr6
Ano2	chr6
Ntf3	chr6
Gm10415	chr6
Kcna5	chr6
Kcna1	chr6
Kcna6	chr6
Ndufa9	chr6
Akap3	chr6
Dyrk4	chr6
Rad51ap1	chr6
D6Wsu163e	chr6
Fgf6	chr6
Fgf23	chr6
Tigar	chr6
9330179D12Rik	chr6
Ccnd2	chr6
Gm38404	chr6
Parp11	chr6
Cracr2a	chr6
Prmt8	chr6
Mir7233	chr6
Tspan11	chr6
Tspan9	chr6
9330102E08Rik	chr6
Tead4	chr6
Tulp3	chr6
Rhno1	chr6
Foxm1	chr6
4933413G19Rik	chr6
Nrip2	chr6
Itfg2	chr6
Fkbp4	chr6
Gm10069	chr6
Pzp	chr6
BC048546	chr6
Klrb1a	chr6
Clec2h	chr6
Klrb1	chr6
Klrb1c	chr6
Klrb1b	chr6
Clec2i	chr6
BC035044	chr6
Mir7649	chr6
Clec2g	chr6
Gm15987	chr6
BC064078	chr6
Clec2f	chr6
Klrb1f	chr6
Clec2e	chr6
Klrb1-ps1	chr6
Clec2d	chr6
2310001H17Rik	chr6
Cd69	chr6
4922502D21Rik	chr6
Clec12a	chr6
Clec12b	chr6
Clec1b	chr6
Clec9a	chr6
Clec1a	chr6
Clec7a	chr6
Olr1	chr6
Tmem52b	chr6
Gabarapl1	chr6
1700101I11Rik	chr6
Klre1	chr6
Klrd1	chr6
Klrk1	chr6
Klrc3	chr6
Klrc2	chr6
Klrc1	chr6
Mir680-1	chr6
Klri1	chr6
Klri2	chr6
Gm156	chr6
Klra17	chr6
Klra5	chr6
Klra6	chr6
Klra19	chr6
Klra18	chr6
Klra4	chr6
Klra8	chr6
Klra21	chr6
Klra14-ps	chr6
Klra9	chr6
Klra7	chr6
Klra10	chr6
Klra13-ps	chr6
Klra12	chr6
Klra23	chr6
Klra3	chr6
Klra15	chr6
Klra22	chr6
Klra1	chr6
Klra2	chr6
Magohb	chr6
Styk1	chr6
Ybx3	chr6
5430401F13Rik	chr6
Tas2r130	chr6
Tas2r107	chr6
Tas2r106	chr6
Tas2r104	chr6
Tas2r105	chr6
Tas2r114	chr6
Prb1	chr6
Prpmp5	chr6
Gm8882	chr6
Gm4736	chr6
Prh1	chr6
Prp2	chr6
A630073D07Rik	chr6
Tas2r120	chr6
Tas2r121	chr6
Tas2r122	chr6
Tas2r115	chr6
Tas2r124	chr6
Tas2r102	chr6
Tas2r136	chr6
Tas2r117	chr6
Tas2r123	chr6
Tas2r116	chr6
Tas2r110	chr6
Tas2r113	chr6
Tas2r125	chr6
Tas2r129	chr6
Tas2r131	chr6
Tas2r109	chr6
Tas2r103	chr6
Tas2r140	chr6
Smim10l1	chr6
5530400C23Rik	chr6
Gm5885	chr6
Gm5886	chr6
Kap	chr6
Etv6	chr6
Bcl2l14	chr6
Lrp6	chr6
Mansc1	chr6
Borcs5	chr6
Dusp16	chr6
Crebl2	chr6
Gpr19	chr6
2810454H06Rik	chr6
Cdkn1b	chr6
Droc	chr6
Apold1	chr6
Ddx47	chr6
Gprc5a	chr6
Gprc5d	chr6
Hebp1	chr6
Gm19434	chr6
Fam234b	chr6
Gsg1	chr6
Pbp2	chr6
Emp1	chr6
4930425L21Rik	chr6
Grin2b	chr6
Gm8994	chr6
E330021D16Rik	chr6
Atf7ip	chr6
Plbd1	chr6
Gucy2c	chr6
Hist4h4	chr6
H2afj	chr6
Wbp11	chr6
BC049715	chr6
Smco3	chr6
Art4	chr6
Mgp	chr6
Erp27	chr6
Arhgdib	chr6
Pde6h	chr6
Rerg	chr6
Ptpro	chr6
Eps8	chr6
Strap	chr6
Dera	chr6
Slc15a5	chr6
Mgst1	chr6
A830011K09Rik	chr6
Gm30332	chr6
B230110G15Rik	chr6
Lmo3	chr6
Igbp1b	chr6
4922502N22Rik	chr6
Rergl	chr6
Pik3c2g	chr6
Plcz1	chr6
Capza3	chr6
Plekha5	chr6
Aebp2	chr6
Pde3a	chr6
Gm10400	chr6
Slco1c1	chr6
Slco1b2	chr6
Slco1a4	chr6
Slco1a1	chr6
Gm6614	chr6
Slco1a6	chr6
Slco1a5	chr6
Iapp	chr6
Pyroxd1	chr6
Recql	chr6
Golt1b	chr6
Spx	chr6
Gys2	chr6
Ldhb	chr6
Kcnj8	chr6
5330439B14Rik	chr6
Abcc9	chr6
Cmas	chr6
Gm766	chr6
Gm7457	chr6
St8sia1	chr6
C2cd5	chr6
Etnk1	chr6
D6Ertd474e	chr6
1700060C16Rik	chr6
Sox5	chr6
Sox5os3	chr6
Bcat1	chr6
Lrmp	chr6
Casc1	chr6
Lyrm5	chr6
Kras	chr6
Gm15706	chr6
1700073E17Rik	chr6
Ifltd1	chr6
Tuba3b	chr6
Rassf8	chr6
Bhlhe41	chr6
Sspn	chr6
Itpr2	chr6
Asun	chr6
Fgfr1op2	chr6
Tm7sf3	chr6
Med21	chr6
Gm6654	chr6
4930479D17Rik	chr6
Stk38l	chr6
Arntl2	chr6
Smco2	chr6
Ppfibp1	chr6
1700034J05Rik	chr6
Rep15	chr6
Mrps35	chr6
Mansc4	chr6
Klhl42	chr6
E330012B07Rik	chr6
Pthlh	chr6
Ccdc91	chr6
1700049E15Rik	chr6
Far2	chr6
4732416N19Rik	chr6
Ergic2	chr6
Rps4l	chr6
Tmtc1	chr6
Gm6313	chr6
4930528G23Rik	chr6
Ipo8	chr6
Caprin2	chr6
Fam60a	chr6
Dennd5b	chr6
Mettl20	chr6
Amn1	chr6
2810474O19Rik	chr6
Bicd1	chr6
Speer9-ps1	chr7
AU018091	chr7
Mir290a	chr7
Mir290b	chr7
D7Ertd143e	chr7
Mir291a	chr7
Mir292	chr7
Mir292b	chr7
Mir291b	chr7
Mir293	chr7
Mir294	chr7
Mir295	chr7
Nlrp12	chr7
Myadm	chr7
Prkcg	chr7
Cacng7	chr7
Cacng8	chr7
3300002P13Rik	chr7
Cacng6	chr7
Tarm1	chr7
Oscar	chr7
Ndufa3	chr7
Tfpt	chr7
Prpf31	chr7
Cnot3	chr7
Mir3572	chr7
Leng1	chr7
Tmc4	chr7
Mboat7	chr7
Tsen34	chr7
Rps9	chr7
Pirb	chr7
Pira2	chr7
Gm14548	chr7
Pira4	chr7
Pira11	chr7
Pira7	chr7
Pira6	chr7
Pira1	chr7
Lilra6	chr7
Lair1	chr7
Ttyh1	chr7
9430041J12Rik	chr7
D030047H15Rik	chr7
Leng8	chr7
Leng9	chr7
Cdc42ep5	chr7
Lilra5	chr7
Ncr1	chr7
Gp6	chr7
Rdh13	chr7
Eps8l1	chr7
D630041G03Rik	chr7
Ppp1r12c	chr7
Tnnt1	chr7
Tnni3	chr7
Dnaaf3	chr7
Syt5	chr7
Ptprh	chr7
Tmem86b	chr7
Ppp6r1	chr7
Hspbp1	chr7
Brsk1	chr7
Tmem150b	chr7
Suv420h2	chr7
Cox6b2	chr7
Fam71e2	chr7
Il11	chr7
Tmem190	chr7
Tmem238	chr7
Rpl28	chr7
Ube2s	chr7
Shisa7	chr7
Isoc2b	chr7
Isoc2a	chr7
Zfp628	chr7
Nat14	chr7
Ssc5d	chr7
Sbk2	chr7
Sbk3	chr7
Zfp579	chr7
Fiz1	chr7
Zfp524	chr7
Zfp865	chr7
Zfp784	chr7
Zfp580	chr7
Ccdc106	chr7
U2af2	chr7
Epn1	chr7
Rfpl4	chr7
Rasl2-9	chr7
Vmn1r55	chr7
Vmn1r56	chr7
Vmn1r57	chr7
Gm5065	chr7
Nlrp2	chr7
Vmn1r58	chr7
Vmn1r59	chr7
Vmn2r28	chr7
Vmn1r60	chr7
Vmn1r61	chr7
Vmn1r62	chr7
Vmn1r186	chr7
Vmn1r187	chr7
Vmn1r63	chr7
Vmn1r64	chr7
Vmn1r65	chr7
Nlrp4c	chr7
Zfp787	chr7
Zfp444	chr7
Galp	chr7
Zscan5b	chr7
Gm6792	chr7
Zfp667	chr7
Zfp583	chr7
Zfp78	chr7
Zfp28	chr7
Gm16532	chr7
Olfr1344	chr7
Olfr1336	chr7
Olfr1346	chr7
Olfr5	chr7
Olfr1347	chr7
Olfr1348	chr7
Olfr1349	chr7
Olfr1350	chr7
Zim2	chr7
Zim1	chr7
Peg3os	chr7
Peg3	chr7
Usp29	chr7
Mir3099	chr7
Zim3	chr7
Aurkc	chr7
Zfp954	chr7
Zfp773	chr7
Zfp418	chr7
Zfp772	chr7
Vmn2r29	chr7
Clcn4	chr7
Mir5620	chr7
Vmn2r30	chr7
Vmn2r31	chr7
Vmn2r32	chr7
Vmn2r33	chr7
Vmn2r34	chr7
Vmn2r35	chr7
Vmn2r36	chr7
Vmn2r47	chr7
Vmn2r46	chr7
Vmn2r37	chr7
Vmn2r38	chr7
Vmn2r39	chr7
Vmn2r40	chr7
Vmn2r45	chr7
Vmn2r44	chr7
Vmn2r43	chr7
Vmn2r42	chr7
Vmn2r41	chr7
2810047C21Rik1	chr7
Vmn2r48	chr7
Vmn2r49	chr7
Vmn2r50	chr7
Vmn2r51	chr7
Vmn2r52	chr7
Vmn1r66	chr7
Vmn1r67	chr7
Zik1	chr7
Vmn1r68	chr7
Vmn1r69	chr7
Vmn1r70	chr7
Nlrp4b	chr7
Vmn1r71	chr7
Zscan4a	chr7
Zscan4b	chr7
Zscan4c	chr7
Zscan4d	chr7
Zscan4f	chr7
Vmn1r72	chr7
Vmn1r73	chr7
Vmn1r74	chr7
Vmn1r75	chr7
Vmn1r76	chr7
Vmn1r77	chr7
Vmn1r78	chr7
Vmn1r79	chr7
Vmn1r80	chr7
Gm4224	chr7
Vmn1r81	chr7
Vmn1r82	chr7
Vmn1r83	chr7
Vmn1r84	chr7
Zfp551	chr7
Zfp606	chr7
2900092C05Rik	chr7
Vmn2r53	chr7
Vmn2r54	chr7
Vmn2r55	chr7
Vmn2r56	chr7
Zscan18	chr7
Zfp329	chr7
Zfp110	chr7
Zfp128	chr7
Zscan22	chr7
Rps5	chr7
Rnf225	chr7
Zfp324	chr7
Zfp446	chr7
Slc27a5	chr7
Zbtb45	chr7
Trim28	chr7
Chmp2a	chr7
Ube2m	chr7
Mzf1	chr7
Vmn1r85	chr7
Vmn1r86	chr7
Vmn1r87	chr7
Vmn1r88	chr7
Vmn1r89	chr7
Lig1	chr7
6330408A02Rik	chr7
Pla2g4c	chr7
Cabp5	chr7
Bsph1	chr7
Bsph2	chr7
Sult2a5	chr7
Sult2a2	chr7
Sult2a1	chr7
Sult2a4	chr7
Sult2a3	chr7
Sult2a6	chr7
Sult2a8	chr7
Sult2a7	chr7
Vmn1r90	chr7
Nlrp5-ps	chr7
Obox7	chr7
Obox2	chr7
Obox1	chr7
Obox3	chr7
Obox5	chr7
Obox6	chr7
Crx	chr7
Crxos	chr7
Sepw1	chr7
Snord23	chr7
Gltscr2	chr7
Ehd2	chr7
Gltscr1	chr7
Zfp541	chr7
Napa	chr7
Kptn	chr7
Slc8a2	chr7
Meis3	chr7
Dhx34	chr7
C5ar2	chr7
C5ar1	chr7
Inafm1	chr7
Ccdc9	chr7
Bbc3	chr7
Sae1	chr7
Zc3h4	chr7
Tmem160	chr7
Npas1	chr7
Arhgap35	chr7
Ceacam-ps1	chr7
Ceacam15	chr7
Ceacam9	chr7
Ap2s1	chr7
Slc1a5	chr7
Strn4	chr7
Fkrp	chr7
Prkd2	chr7
Dact3	chr7
Gng8	chr7
Ptgir	chr7
Calm3	chr7
Pnmal2	chr7
Pnmal1	chr7
Ccdc8	chr7
Ppp5c	chr7
Hif3a	chr7
Psg16	chr7
Ceacam3	chr7
Psg29	chr7
Psg-ps1	chr7
Ceacam5	chr7
Ceacam14	chr7
Ceacam11	chr7
Ceacam13	chr7
Ceacam12	chr7
Igfl3	chr7
Mill1	chr7
Psg18	chr7
Psg28	chr7
Psg26	chr7
Psg25	chr7
Psg27	chr7
Psg23	chr7
Psg21	chr7
Psg20	chr7
Psg22	chr7
Sycp1-ps1	chr7
Psg19	chr7
Psg17	chr7
Mill2	chr7
Pglyrp1	chr7
Ccdc61	chr7
Nova2	chr7
Nanos2	chr7
Mypop	chr7
Irf2bp1	chr7
Foxa3	chr7
Sympk	chr7
Rsph6a	chr7
Dmwd	chr7
Dmpk	chr7
Mir3100	chr7
Six5	chr7
Fbxo46	chr7
Qpctl	chr7
Snrpd2	chr7
Gipr	chr7
Eml2	chr7
Mir330	chr7
Gpr4	chr7
Opa3	chr7
Vasp	chr7
Ppm1n	chr7
Rtn2	chr7
Fosb	chr7
Ercc1	chr7
Cd3eap	chr7
Ppp1r13l	chr7
Ercc2	chr7
Mir343	chr7
Klc3	chr7
Ckm	chr7
A930016O22Rik	chr7
Mark4	chr7
Bloc1s3	chr7
