index	AMYGDALA_CTRL_1	AMYGDALA_CTRL_2	AMYGDALA_FEAR_1	CORTEX_CTRL_1	CORTEX_CTRL_2	CORTEX_FEAR_1	CORTEX_FEAR_2	AMYGDALA_ERRB4_KO_1	AMYGDALA_ERRB4_KO_2	AMYGDALA_ERRB4_KO_3	AMYGDALA_ERRB4_WT_1	CORTEX_ERRB4_KO_1	CORTEX_ERRB4_KO_2	CORTEX_ERRB4_KO_3	CORTEX_ERRB4_WT_1	CORTEX_ERRB4_WT_2
248	2.08514509831027e-07	1.12680760997858e-07	2.61769719200204e-07	2.1410781301322e-07	1.74058010401823e-07	2.01541555276141e-07	1.99982007210246e-07	2.44482865355652e-07	2.60148653334137e-07	1.98610241243829e-07	3.28770510975046e-07	3.67419912209897e-07	2.98014246942934e-07	3.24083767720949e-07	3.60446843872848e-07	2.88361017755439e-07
249	2.08514509831027e-07	1.07046722947965e-07	2.58134028655757e-07	2.1410781301322e-07	1.72057343615595e-07	2.00132173770713e-07	2.02132351373797e-07	2.57350384584897e-07	2.68820275111941e-07	1.98610241243829e-07	3.24660879587858e-07	3.67419912209897e-07	3.00651541163668e-07	3.20561118071808e-07	3.60446843872848e-07	3.00211470539909e-07
250	2.05841246884476e-07	1.01412684898072e-07	2.50862647566862e-07	2.16036712229555e-07	1.74058010401823e-07	2.00132173770713e-07	1.97831663046695e-07	2.57350384584897e-07	2.60148653334137e-07	1.98610241243829e-07	3.24660879587858e-07	3.59344749304185e-07	3.03288835384401e-07	3.13515818773527e-07	3.56981008835609e-07	3.00211470539909e-07
251	2.16534298670682e-07	1.07046722947965e-07	2.50862647566862e-07	2.21823409878561e-07	1.76058677188051e-07	2.02950936781568e-07	1.97831663046695e-07	2.6378414419952e-07	2.63039193926738e-07	1.98610241243829e-07	3.24660879587858e-07	3.67419912209897e-07	3.27024483371007e-07	3.24083767720949e-07	3.60446843872848e-07	3.04161621468065e-07
252	2.21880824563786e-07	1.07046722947965e-07	2.58134028655757e-07	2.19894510662226e-07	1.82060677546734e-07	2.08588462803278e-07	1.91380630556042e-07	2.6378414419952e-07	2.6592973451934e-07	2.02927855183913e-07	3.24660879587858e-07	3.67419912209897e-07	3.16475306488071e-07	3.38174366317512e-07	3.70844348984565e-07	3.12061923324379e-07
253	2.24554087510337e-07	1.01412684898072e-07	2.65405409744651e-07	2.19894510662226e-07	1.80060010760506e-07	2.12816607319561e-07	1.97831663046695e-07	2.60567264392208e-07	2.57258112741535e-07	2.15880697004162e-07	3.24660879587858e-07	3.71457493662753e-07	3.16475306488071e-07	3.38174366317512e-07	3.81241854096282e-07	3.12061923324379e-07
254	2.21880824563786e-07	1.07046722947965e-07	2.61769719200204e-07	2.19894510662226e-07	1.82060677546734e-07	2.12816607319561e-07	1.97831663046695e-07	2.47699745162964e-07	2.45695950371129e-07	2.20198310944245e-07	3.2055124820067e-07	3.71457493662753e-07	3.16475306488071e-07	3.38174366317512e-07	3.81241854096282e-07	3.08111772396222e-07
255	2.21880824563786e-07	1.07046722947965e-07	2.58134028655757e-07	2.31467905960238e-07	1.92064011477873e-07	2.18454133341271e-07	1.97831663046695e-07	2.47699745162964e-07	2.42805409778528e-07	2.28833538824412e-07	3.28770510975046e-07	3.75495075115609e-07	3.19112600708805e-07	3.48742315264934e-07	3.8817352417076e-07	3.08111772396222e-07
256	2.19207561617234e-07	1.12680760997858e-07	2.61769719200204e-07	2.21823409878561e-07	1.96065345050329e-07	2.21272896352126e-07	1.99982007210246e-07	2.60567264392208e-07	2.54367572148934e-07	2.28833538824412e-07	3.24660879587858e-07	3.71457493662753e-07	3.24387189150273e-07	3.48742315264934e-07	3.84707689133521e-07	3.12061923324379e-07
257	2.16534298670682e-07	1.18314799047751e-07	2.65405409744651e-07	2.25681208311232e-07	1.94064678264101e-07	2.18454133341271e-07	1.95681318883144e-07	2.57350384584897e-07	2.60148653334137e-07	2.28833538824412e-07	3.36989773749422e-07	3.63382330757041e-07	3.21749894929539e-07	3.45219665615793e-07	3.8817352417076e-07	3.16012074252535e-07
258	2.19207561617234e-07	1.23948837097644e-07	2.65405409744651e-07	2.31467905960238e-07	2.00066678622785e-07	2.19863514846699e-07	1.97831663046695e-07	2.67001024006831e-07	2.60148653334137e-07	2.28833538824412e-07	3.32880142362234e-07	3.59344749304185e-07	3.19112600708805e-07	3.48742315264934e-07	3.91639359207998e-07	3.12061923324379e-07
259	2.21880824563786e-07	1.18314799047751e-07	2.58134028655757e-07	2.35325704392908e-07	2.00066678622785e-07	2.26910422373837e-07	2.04282695537348e-07	2.67001024006831e-07	2.6592973451934e-07	2.28833538824412e-07	3.32880142362234e-07	3.71457493662753e-07	3.29661777591741e-07	3.52264964914075e-07	3.91639359207998e-07	3.19962225180692e-07
260	2.13861035724131e-07	1.23948837097644e-07	2.61769719200204e-07	2.39183502825579e-07	2.08069345767696e-07	2.29729185384692e-07	2.12884072191552e-07	2.67001024006831e-07	2.60148653334137e-07	2.28833538824412e-07	3.32880142362234e-07	3.63382330757041e-07	3.32299071812475e-07	3.73400862808919e-07	3.91639359207998e-07	3.19962225180692e-07
261	2.27227350456889e-07	1.35216913197429e-07	2.94490934100229e-07	2.50756898123591e-07	2.1407134612638e-07	2.31138566890119e-07	2.15034416355103e-07	2.86302302850698e-07	2.71710815704543e-07	2.33151152764495e-07	3.28770510975046e-07	3.75495075115609e-07	3.48122837136878e-07	3.87491461405482e-07	4.29763544617627e-07	3.19962225180692e-07
262	2.24554087510337e-07	1.35216913197429e-07	2.94490934100229e-07	2.54614696556261e-07	2.12070679340152e-07	2.28319803879264e-07	2.15034416355103e-07	2.79868543236076e-07	2.71710815704543e-07	2.33151152764495e-07	3.32880142362234e-07	3.87607819474178e-07	3.45485542916144e-07	3.94536760703764e-07	4.22831874543149e-07	3.08111772396222e-07
263	2.21880824563786e-07	1.40850951247322e-07	2.90855243555782e-07	2.52685797339926e-07	2.18072679698835e-07	2.28319803879264e-07	2.19335104682205e-07	2.79868543236076e-07	2.54367572148934e-07	2.28833538824412e-07	3.12331985426294e-07	3.79532656568465e-07	3.4284824869541e-07	3.91014111054623e-07	4.29763544617627e-07	3.19962225180692e-07
264	2.11187772777579e-07	1.35216913197429e-07	2.94490934100229e-07	2.50756898123591e-07	2.18072679698835e-07	2.28319803879264e-07	2.21485448845756e-07	2.76651663428765e-07	2.48586490963731e-07	2.24515924884329e-07	3.04112722651917e-07	3.87607819474178e-07	3.40210954474676e-07	3.83968811756342e-07	4.1936603950591e-07	3.16012074252535e-07
265	2.11187772777579e-07	1.35216913197429e-07	3.05398005733571e-07	2.4689909969092e-07	2.20073346485063e-07	2.28319803879264e-07	2.25786137172858e-07	2.73434783621453e-07	2.37024328593325e-07	2.20198310944245e-07	3.00003091264729e-07	3.79532656568465e-07	3.4284824869541e-07	3.87491461405482e-07	4.22831874543149e-07	3.04161621468065e-07
266	2.13861035724131e-07	1.35216913197429e-07	3.23576458455808e-07	2.62330293421603e-07	2.22074013271291e-07	2.35366711406402e-07	2.23635793009307e-07	2.89519182658009e-07	2.51477031556332e-07	2.20198310944245e-07	2.91783828490353e-07	3.79532656568465e-07	3.6922119090275e-07	3.94536760703764e-07	4.22831874543149e-07	3.19962225180692e-07
267	2.16534298670682e-07	1.35216913197429e-07	3.30847839544702e-07	2.64259192637938e-07	2.22074013271291e-07	2.45232381944395e-07	2.23635793009307e-07	2.86302302850698e-07	2.48586490963731e-07	2.20198310944245e-07	2.91783828490353e-07	3.83570238021322e-07	4.08780604213758e-07	4.01582060002045e-07	4.26297709580388e-07	3.23912376108849e-07
268	2.21880824563786e-07	1.35216913197429e-07	3.34483530089149e-07	2.7583258793595e-07	2.22074013271291e-07	2.49460526460678e-07	2.19335104682205e-07	2.99169822079943e-07	2.48586490963731e-07	2.20198310944245e-07	2.83564565715977e-07	3.91645400927034e-07	4.06143309993025e-07	4.08627359300327e-07	4.33229379654866e-07	3.23912376108849e-07
269	2.24554087510337e-07	1.40850951247322e-07	3.41754911178044e-07	2.77761487152285e-07	2.20073346485063e-07	2.57916815493243e-07	2.17184760518654e-07	3.05603581694565e-07	2.57258112741535e-07	2.15880697004162e-07	2.87674197103165e-07	3.91645400927034e-07	4.14055192655226e-07	4.12150008949468e-07	4.1936603950591e-07	3.12061923324379e-07
270	2.21880824563786e-07	1.46484989297215e-07	3.49026292266939e-07	2.77761487152285e-07	2.30076680416202e-07	2.52279289471533e-07	2.21485448845756e-07	3.02386701887254e-07	2.45695950371129e-07	2.20198310944245e-07	2.83564565715977e-07	3.83570238021322e-07	4.06143309993025e-07	4.19195308247749e-07	4.12434369431432e-07	3.08111772396222e-07
271	2.27227350456889e-07	1.46484989297215e-07	3.49026292266939e-07	2.7969038636862e-07	2.28076013629975e-07	2.55098052482388e-07	2.23635793009307e-07	3.08820461501877e-07	2.48586490963731e-07	2.37468766704578e-07	2.91783828490353e-07	3.71457493662753e-07	4.06143309993025e-07	4.40331206142594e-07	4.1936603950591e-07	3.19962225180692e-07
272	2.43266928136199e-07	1.46484989297215e-07	3.38119220633597e-07	2.89334882450297e-07	2.28076013629975e-07	2.60735578504098e-07	2.25786137172858e-07	3.24904860538433e-07	2.45695950371129e-07	2.37468766704578e-07	2.87674197103165e-07	3.63382330757041e-07	4.08780604213758e-07	4.43853855791734e-07	4.33229379654866e-07	3.27862527037006e-07
273	2.37920402243095e-07	1.40850951247322e-07	3.38119220633597e-07	2.85477084017626e-07	2.24074680057519e-07	2.63554341514953e-07	2.17184760518654e-07	3.15254221116499e-07	2.42805409778528e-07	2.33151152764495e-07	2.87674197103165e-07	3.63382330757041e-07	3.98231427330823e-07	4.47376505440875e-07	4.22831874543149e-07	3.19962225180692e-07
274	2.35247139296544e-07	1.40850951247322e-07	3.41754911178044e-07	2.81619285584956e-07	2.22074013271291e-07	2.67782486031236e-07	2.19335104682205e-07	3.1847110092381e-07	2.45695950371129e-07	2.37468766704578e-07	2.91783828490353e-07	3.75495075115609e-07	4.08780604213758e-07	4.43853855791734e-07	4.33229379654866e-07	3.23912376108849e-07
275	2.24554087510337e-07	1.35216913197429e-07	3.1994076791136e-07	2.7969038636862e-07	2.18072679698835e-07	2.62144960009526e-07	2.19335104682205e-07	3.05603581694565e-07	2.37024328593325e-07	2.33151152764495e-07	2.67126040167225e-07	3.59344749304185e-07	4.00868721551557e-07	4.36808556493453e-07	4.1936603950591e-07	3.08111772396222e-07
276	2.2990061340344e-07	1.46484989297215e-07	3.1994076791136e-07	2.70045890286944e-07	2.20073346485063e-07	2.62144960009526e-07	2.3008682549996e-07	3.12037341309188e-07	2.34133788000723e-07	2.37468766704578e-07	2.83564565715977e-07	3.59344749304185e-07	4.21967075317428e-07	4.29763257195171e-07	4.33229379654866e-07	3.08111772396222e-07
277	2.32573876349992e-07	1.46484989297215e-07	3.27212149000255e-07	2.70045890286944e-07	2.22074013271291e-07	2.67782486031236e-07	2.3008682549996e-07	3.21687980731122e-07	2.39914869185926e-07	2.41786380644662e-07	2.83564565715977e-07	3.71457493662753e-07	4.32516252200364e-07	4.43853855791734e-07	4.29763544617627e-07	3.12061923324379e-07
278	2.40593665189647e-07	1.46484989297215e-07	3.23576458455808e-07	2.68116991070609e-07	2.16072012912608e-07	2.67782486031236e-07	2.3008682549996e-07	3.21687980731122e-07	2.37024328593325e-07	2.41786380644662e-07	2.79454934328789e-07	3.83570238021322e-07	4.37790840641832e-07	4.47376505440875e-07	4.33229379654866e-07	3.08111772396222e-07
279	2.2990061340344e-07	1.57753065397001e-07	3.12669386822466e-07	2.64259192637938e-07	2.18072679698835e-07	2.66373104525808e-07	2.27936481336409e-07	3.21687980731122e-07	2.37024328593325e-07	2.50421608524828e-07	2.67126040167225e-07	3.87607819474178e-07	4.2987895797963e-07	4.57944454388297e-07	4.40161049729343e-07	3.19962225180692e-07
280	2.27227350456889e-07	1.57753065397001e-07	3.05398005733571e-07	2.62330293421603e-07	2.10070012553924e-07	2.60735578504098e-07	2.23635793009307e-07	3.24904860538433e-07	2.31243247408122e-07	2.41786380644662e-07	2.63016408780037e-07	3.75495075115609e-07	4.11417898434492e-07	4.47376505440875e-07	4.29763544617627e-07	3.12061923324379e-07
281	2.32573876349992e-07	1.57753065397001e-07	3.01762315189124e-07	2.7583258793595e-07	2.1407134612638e-07	2.70601249042091e-07	2.23635793009307e-07	3.1847110092381e-07	2.42805409778528e-07	2.37468766704578e-07	2.71235671554413e-07	3.67419912209897e-07	4.1669248687596e-07	4.47376505440875e-07	4.36695214692104e-07	3.08111772396222e-07
282	2.35247139296544e-07	1.40850951247322e-07	3.05398005733571e-07	2.7583258793595e-07	2.1407134612638e-07	2.77648156569229e-07	2.3008682549996e-07	3.21687980731122e-07	2.48586490963731e-07	2.37468766704578e-07	2.79454934328789e-07	3.71457493662753e-07	4.24604369538162e-07	4.47376505440875e-07	4.36695214692104e-07	3.08111772396222e-07
283	2.43266928136199e-07	1.35216913197429e-07	3.12669386822466e-07	2.81619285584956e-07	2.20073346485063e-07	2.77648156569229e-07	2.3008682549996e-07	3.24904860538433e-07	2.51477031556332e-07	2.28833538824412e-07	2.75345302941601e-07	3.67419912209897e-07	4.21967075317428e-07	4.61467104037438e-07	4.33229379654866e-07	3.19962225180692e-07
284	2.40593665189647e-07	1.35216913197429e-07	3.05398005733571e-07	2.73903688719615e-07	2.22074013271291e-07	2.79057538074656e-07	2.23635793009307e-07	3.1847110092381e-07	2.54367572148934e-07	2.24515924884329e-07	2.71235671554413e-07	3.67419912209897e-07	4.32516252200364e-07	4.57944454388297e-07	4.40161049729343e-07	3.16012074252535e-07
285	2.35247139296544e-07	1.35216913197429e-07	3.05398005733571e-07	2.70045890286944e-07	2.20073346485063e-07	2.76238775063801e-07	2.21485448845756e-07	3.02386701887254e-07	2.39914869185926e-07	2.28833538824412e-07	2.38358620456908e-07	3.35119260587049e-07	4.24604369538162e-07	4.50899155090016e-07	4.26297709580388e-07	3.16012074252535e-07
286	2.43266928136199e-07	1.29582875147536e-07	3.12669386822466e-07	2.73903688719615e-07	2.34078013988658e-07	2.84695064096367e-07	2.23635793009307e-07	3.05603581694565e-07	2.39914869185926e-07	2.15880697004162e-07	2.3424898906972e-07	3.35119260587049e-07	4.21967075317428e-07	4.43853855791734e-07	4.43626884766582e-07	3.19962225180692e-07
287	2.35247139296544e-07	1.40850951247322e-07	3.05398005733571e-07	2.7969038636862e-07	2.40080014347342e-07	2.87513827107222e-07	2.25786137172858e-07	3.05603581694565e-07	2.48586490963731e-07	2.11563083064079e-07	2.38358620456908e-07	3.39156842039905e-07	4.24604369538162e-07	4.43853855791734e-07	4.5055855484106e-07	3.23912376108849e-07
288	2.2990061340344e-07	1.40850951247322e-07	2.98126624644677e-07	2.77761487152285e-07	2.3207734720243e-07	2.84695064096367e-07	2.25786137172858e-07	3.08820461501877e-07	2.45695950371129e-07	2.15880697004162e-07	2.38358620456908e-07	3.35119260587049e-07	4.21967075317428e-07	4.36808556493453e-07	4.40161049729343e-07	3.12061923324379e-07
289	2.27227350456889e-07	1.29582875147536e-07	2.90855243555782e-07	2.77761487152285e-07	2.36078680774886e-07	2.83285682590939e-07	2.32237169663511e-07	3.15254221116499e-07	2.51477031556332e-07	2.15880697004162e-07	2.46577883231284e-07	3.39156842039905e-07	4.1669248687596e-07	4.40331206142594e-07	4.57490224915538e-07	3.19962225180692e-07
290	2.19207561617234e-07	1.29582875147536e-07	2.90855243555782e-07	2.71974789503279e-07	2.36078680774886e-07	2.84695064096367e-07	2.34387513827062e-07	3.24904860538433e-07	2.51477031556332e-07	2.28833538824412e-07	2.3424898906972e-07	3.31081679134193e-07	4.14055192655226e-07	4.50899155090016e-07	4.57490224915538e-07	3.19962225180692e-07
291	2.13861035724131e-07	1.35216913197429e-07	2.87219553011335e-07	2.73903688719615e-07	2.46082014706025e-07	2.79057538074656e-07	2.36537857990613e-07	3.1847110092381e-07	2.57258112741535e-07	2.24515924884329e-07	2.3424898906972e-07	3.27044097681337e-07	4.08780604213758e-07	4.47376505440875e-07	4.64421894990016e-07	3.19962225180692e-07
292	2.16534298670682e-07	1.35216913197429e-07	2.87219553011335e-07	2.73903688719615e-07	2.50083348278481e-07	2.80466919580084e-07	2.45139234644818e-07	3.34555499960366e-07	2.63039193926738e-07	2.28833538824412e-07	2.21920094908156e-07	3.35119260587049e-07	4.1669248687596e-07	4.57944454388297e-07	4.54024389878299e-07	3.19962225180692e-07
293	2.16534298670682e-07	1.40850951247322e-07	2.90855243555782e-07	2.73903688719615e-07	2.56085348637164e-07	2.76238775063801e-07	2.42988890481267e-07	3.31338620153055e-07	2.68820275111941e-07	2.37468766704578e-07	2.26029726295344e-07	3.39156842039905e-07	4.24604369538162e-07	4.54421804739157e-07	4.60956059952777e-07	3.16012074252535e-07
294	2.21880824563786e-07	1.52119027347108e-07	2.98126624644677e-07	2.81619285584956e-07	2.6008668220962e-07	2.80466919580084e-07	2.42988890481267e-07	3.24904860538433e-07	2.71710815704543e-07	2.41786380644662e-07	2.30139357682532e-07	3.39156842039905e-07	4.32516252200364e-07	4.54421804739157e-07	4.5055855484106e-07	3.27862527037006e-07
295	2.11187772777579e-07	1.46484989297215e-07	2.90855243555782e-07	2.83548184801291e-07	2.6008668220962e-07	2.83285682590939e-07	2.47289578808369e-07	3.24904860538433e-07	2.68820275111941e-07	2.41786380644662e-07	2.3424898906972e-07	3.35119260587049e-07	4.19329781096694e-07	4.40331206142594e-07	4.60956059952777e-07	3.19962225180692e-07
296	2.13861035724131e-07	1.52119027347108e-07	2.90855243555782e-07	2.83548184801291e-07	2.56085348637164e-07	2.88923208612649e-07	2.45139234644818e-07	3.28121740345744e-07	2.71710815704543e-07	2.46103994584745e-07	2.38358620456908e-07	3.39156842039905e-07	4.11417898434492e-07	4.33285906844312e-07	4.57490224915538e-07	3.19962225180692e-07
297	2.13861035724131e-07	1.52119027347108e-07	2.90855243555782e-07	2.81619285584956e-07	2.64088015782076e-07	2.94560734634359e-07	2.47289578808369e-07	3.28121740345744e-07	2.71710815704543e-07	2.50421608524828e-07	2.38358620456908e-07	3.43194423492761e-07	4.24604369538162e-07	4.36808556493453e-07	4.57490224915538e-07	3.19962225180692e-07
298	2.08514509831027e-07	1.52119027347108e-07	2.94490934100229e-07	2.77761487152285e-07	2.70090016140759e-07	2.94560734634359e-07	2.53740611299022e-07	3.24904860538433e-07	2.77491896889746e-07	2.41786380644662e-07	2.46577883231284e-07	3.47232004945617e-07	4.37790840641832e-07	4.43853855791734e-07	4.57490224915538e-07	3.12061923324379e-07
299	2.08514509831027e-07	1.52119027347108e-07	3.01762315189124e-07	2.7969038636862e-07	2.68089349354532e-07	2.98788879150642e-07	2.55890955462573e-07	3.21687980731122e-07	2.71710815704543e-07	2.41786380644662e-07	2.54797146005661e-07	3.55307167851329e-07	4.32516252200364e-07	4.43853855791734e-07	4.54024389878299e-07	3.08111772396222e-07
300	2.13861035724131e-07	1.52119027347108e-07	3.09033696278019e-07	2.85477084017626e-07	2.74091349713215e-07	3.12882694204918e-07	2.68793020443879e-07	3.28121740345744e-07	2.6592973451934e-07	2.41786380644662e-07	2.50687514618473e-07	3.63382330757041e-07	4.35153546421098e-07	4.57944454388297e-07	4.47092719803821e-07	3.00211470539909e-07
301	2.03167983937924e-07	1.52119027347108e-07	3.12669386822466e-07	2.93192680882968e-07	2.74091349713215e-07	3.12882694204918e-07	2.75244052934532e-07	3.31338620153055e-07	2.63039193926738e-07	2.37468766704578e-07	2.54797146005661e-07	3.63382330757041e-07	4.40428134862566e-07	4.64989753686579e-07	4.47092719803821e-07	3.00211470539909e-07
302	2.00494720991373e-07	1.52119027347108e-07	3.12669386822466e-07	2.93192680882968e-07	2.76092016499443e-07	3.12882694204918e-07	2.77394397098083e-07	3.31338620153055e-07	2.68820275111941e-07	2.37468766704578e-07	2.58906777392849e-07	3.63382330757041e-07	4.53614605966235e-07	4.50899155090016e-07	4.29763544617627e-07	3.04161621468065e-07
303	2.05841246884476e-07	1.52119027347108e-07	3.09033696278019e-07	2.93192680882968e-07	2.76092016499443e-07	3.12882694204918e-07	2.81695085425185e-07	3.47423019189611e-07	2.71710815704543e-07	2.41786380644662e-07	2.54797146005661e-07	3.63382330757041e-07	4.53614605966235e-07	4.50899155090016e-07	4.15900204468671e-07	3.08111772396222e-07
