chrom	merged_promoter.start	merged_promoter.end	name2	freq_name	freq_TSS
chr4	42392080	42394080	Ccl21c	6	4
chr4	42624654	42626654	Ccl21c	6	4
chr4	41773206	41775206	Gm10591	6	4
chr4	41984509	41986509	Gm10591	6	4
chr4	42392080	42394080	Gm10591	6	4
chr4	42624654	42626654	Gm10591	6	4
chr4	41773206	41775206	Gm13304	6	4
chr4	41984509	41986509	Gm13304	6	4
chr4	42392080	42394080	Gm13304	6	4
chr4	42624654	42626654	Gm13304	6	4
chr4	41773206	41775206	Gm21541	6	4
chr4	41984509	41986509	Gm21541	6	4
chr4	42392080	42394080	Gm21541	6	4
chr4	42624654	42626654	Gm21541	6	4
chr4	41773242	41775242	Ccl21b	6	4
chr4	41984545	41986545	Ccl21b	6	4
chr4	42392044	42394044	Ccl21b	6	4
chr4	42624690	42626690	Ccl21b	6	4
chr4	41811375	41813375	Gm13308	2	1
chr4	41811375	41813375	Gm20878	2	1
chr4	41811375	41813375	Gm21586	2	1
chr4	41835783	41837783	Fam205a2	3	2
chr4	42540769	42542769	Fam205a2	3	2
chr4	41924853	41926853	4933409K07Rik	3	2
chr4	42451732	42453732	4933409K07Rik	3	2
chr4	42023167	42025167	Ccl27b	9	9
chr4	42026472	42029814	Ccl27b	9	9
chr4	42348771	42352113	Ccl27b	9	9
chr4	42353418	42355418	Ccl27b	9	9
chr4	42663135	42665135	Ccl27b	9	9
chr4	42666440	42669782	Ccl27b	9	9
chr4	42023167	42025167	Gm13306	9	9
chr4	42026472	42029814	Gm13306	9	9
chr4	42348771	42352113	Gm13306	9	9
chr4	42353418	42355418	Gm13306	9	9
chr4	42663135	42665135	Gm13306	9	9
chr4	42666440	42669782	Gm13306	9	9
chr4	42023167	42025167	LOC100861978	9	9
chr4	42026472	42029814	LOC100861978	9	9
chr4	42348771	42352113	LOC100861978	9	9
chr4	42353418	42355418	LOC100861978	9	9
chr4	42663135	42665135	LOC100861978	9	9
chr4	42666440	42669782	LOC100861978	9	9
chr4	42026472	42029814	Gm2506	6	6
chr4	42348771	42352113	Gm2506	6	6
chr4	42666440	42669782	Gm2506	6	6
chr4	42038326	42040326	Gm13305	3	3
chr4	42338259	42340259	Gm13305	3	3
chr4	42678294	42680294	Gm13305	3	3
chr4	42038327	42040327	Gm2002	3	3
chr4	42338258	42340258	Gm2002	3	3
chr4	42678295	42680295	Gm2002	3	3
chr4	42038327	42040327	Il11ra2	3	3
chr4	42338258	42340258	Il11ra2	3	3
chr4	42678295	42680295	Il11ra2	3	3
chr4	42230042	42232042	Gm1987	2	2
chr4	42786525	42788525	Gm1987	2	2
chr4	42230044	42232044	Ccl21a	2	2
chr4	42786523	42788523	Ccl21a	2	2
chr4	42247503	42249503	Ccl19	2	2
chr4	42769050	42771050	Ccl19	2	2
chr4	42865760	42867760	Fam205a1	1	1
chr4	42886075	42888075	Fam205c	1	1
chr4	42929122	42931122	Phf24	1	1
chr4	42964965	42966965	Dnajb5	1	1
chr4	42981817	42983817	1700022I11Rik	1	1
chr4	43012379	43014379	Vcp	1	1
chr4	43022173	43024173	Fancg	2	1
chr4	43037646	43039686	Pigo	3	2
chr4	43043256	43045256	Stoml2	1	1
chr4	43052173	43054173	Fam214b	4	2
chr4	43058092	43060092	Fam214b	4	2
chr4	43070824	43072824	Unc13b	3	1
chr4	43279030	43281030	Atp8b5	1	1
chr4	43393853	43395853	Rusc2	2	2
chr4	43418373	43420373	Rusc2	2	2
chr4	43441006	43443006	Fam166b	2	1
chr4	43454148	43456148	Tesk1	1	1
chr4	43466498	43468498	Cd72	4	1
chr4	43495581	43497581	Sit1	1	1
chr4	43504931	43506931	Rmrp	1	1
chr4	43505236	43507236	Ccdc107	1	1
chr4	43511532	43513532	Arhgef39	1	1
chr4	43518897	43520897	Car9	1	1
chr4	43535426	43537426	Tpm2	3	1
chr4	43574455	43576455	Tln1	1	1
chr4	43574505	43576505	Creb3	1	1
chr4	43590606	43592606	Rgp1	1	1
chr4	43590736	43592736	Gba2	1	1
chr4	43596366	43598366	Msmp	1	1
chr4	43643806	43645806	Npr2	1	1
chr4	43665466	43667466	Spag8	2	1
chr4	43668317	43670317	Hint2	1	1
chr4	43680731	43682731	Fam221b	1	1
chr4	43680842	43682842	Tmem8b	1	1
chr4	43712679	43714679	Olfr70	1	1
chr4	43718438	43720438	Olfr71	1	1
chr4	43739069	43741069	Hrct1	1	1
chr4	43741905	43743905	5430416O09Rik	1	1
chr4	43763730	43765730	A630077J23Rik	1	1
chr4	43782881	43784881	Olfr159	1	1
chr4	43794199	43796199	Olfr29-ps1	1	1
chr4	43833305	43835305	Olfr156	1	1
chr4	43848389	43850389	Olfr157	1	1
chr4	43866163	43868163	Olfr155	1	1
chr4	43887401	43889401	Reck	1	1
chr4	43969573	43971573	Glipr2	1	1
chr4	43995375	43997375	Ccin	1	1
chr4	44024514	44026521	Clta	5	2
chr4	44084545	44086545	Gne	2	2
chr4	44096049	44098049	Gne	2	2
chr4	44133764	44135764	Gm12504	1	1
chr4	44179410	44182155	Rnf38	2	2
chr4	44233139	44235139	Mir5106	1	1
chr4	44312788	44314788	Melk	1	1
chr4	44619440	44621440	Mir5120	1	1
chr4	44714671	44716671	5730488B01Rik	1	1
chr4	44722312	44724312	Pax5	1	1
chr4	44768430	44770430	Zcchc7	1	1
chr4	44993265	44995265	Grhpr	2	1
chr4	45024284	45026284	Zbtb5	3	1
chr4	45030480	45032480	Polr1e	2	1
chr4	45096476	45098476	Fbxo10	1	1
chr4	45119985	45121985	Tomm5	2	1
chr4	45196777	45198777	Frmpd1	1	1
chr4	45255862	45257862	Frmpd1os	1	1
chr4	45309039	45311039	Trmt10b	1	1
chr4	45332475	45334475	Exosc3	1	1
chr4	45353972	45355972	Dcaf10	1	1
chr4	45420638	45422638	Slc25a51	1	1
chr4	45542700	45544700	Shb	1	1
chr4	45695460	45697460	Gm829	1	1
chr4	45776095	45778095	Gm12409	1	1
chr4	45810893	45812893	Aldh1b1	1	1
chr4	45838699	45840699	Igfbpl1	1	1
chr4	45860687	45862818	Stra6l	2	2
chr4	45902174	45904174	Ccdc180	1	1
chr4	45977206	45979206	Tdrd7	2	2
chr4	45984168	45986168	Tdrd7	2	2
chr4	46051093	46053093	Tmod1	1	1
chr4	46150347	46152347	Tstd2	1	1
chr4	46150382	46152382	Ncbp1	1	1
chr4	46208183	46210183	Xpa	1	1
chr4	46356065	46358065	Foxe1	1	1
chr4	46401295	46403295	Trmo	1	1
chr4	46416055	46418055	Hemgn	1	1
chr4	46462988	46464988	Anp32b	1	1
chr4	46501200	46503200	Nans	1	1
chr4	46548013	46550013	Trim14	1	1
chr4	46578312	46580312	Coro2a	2	2
chr4	46613801	46615801	Coro2a	2	2
chr4	46662071	46664071	Tbc1d2	1	1
chr4	47003586	47005586	Gabbr2	1	1
chr4	47069178	47071178	Anks6	1	1
chr4	47103824	47105824	Galnt12	1	1
chr4	47219883	47221883	Col15a1	1	1
chr4	47365093	47367093	Tgfbr1	3	2
chr4	47398087	47400087	Tgfbr1	3	2
chr4	47486239	47488239	Alg2	1	1
chr4	47486532	47488532	Sec61b	1	1
chr4	48057176	48059176	Nr4a3	2	2
chr4	48063117	48065117	Nr4a3	2	2
chr4	48136790	48138790	Stx17	1	1
chr4	48225087	48227087	Mir1958	1	1
chr4	48291461	48293461	Erp44	1	1
chr4	48291631	48293631	Invs	3	1
chr4	48485294	48487294	Tex10	1	1
chr4	48551817	48554370	Msantd3	3	3
chr4	48597064	48599064	Tmeff1	1	1
chr4	48675385	48677385	Murc	1	1
chr4	49071333	49073333	Plppr1	1	1
chr4	49420023	49422023	Acnat2	1	1
chr4	49462981	49464981	Acnat1	1	1
chr4	49518430	49520430	Baat	1	1
chr4	49532955	49534955	Mrpl50	1	1
chr4	49533047	49535047	Zfp189	2	1
chr4	49561418	49563418	Aldob	1	1
chr4	49609742	49611742	Tmem246	1	1
chr4	49643931	49645931	Rnf20	2	1
chr4	49693855	49695855	Ppp3r2	1	1
chr4	49857641	49859641	Grin3a	2	1
chr4	51228549	51230549	Cylc2	1	1
chr4	52062982	52064982	C630028M04Rik	1	1
chr4	52450836	52452836	Smc2os	1	1
chr4	52451092	52453092	Smc2	2	1
chr4	52608145	52610145	Toporsl	1	1
chr4	52826475	52828475	4930552N02Rik	1	1
chr4	52837270	52839270	Olfr275	1	1
chr4	52868383	52870383	Olfr273	1	1
chr4	52923664	52925664	Olfr272	1	1
chr4	52982500	52984500	Olfr270	1	1
chr4	53001155	53003155	Nipsnap3a	1	1
chr4	53023795	53025795	Nipsnap3b	1	1
chr4	53171767	53173767	Abca1	1	1
chr4	53258067	53260067	4930522O17Rik	1	1
chr4	53277364	53279364	AI427809	2	2
chr4	53282104	53284104	AI427809	2	2
chr4	53452284	53454284	Slc44a1	2	1
chr4	53643342	53645342	Fsd1l	2	1
chr4	53726053	53728053	Fktn	1	1
chr4	53791576	53793576	Tal2	1	1
chr4	53837916	53839916	Tmem38b	1	1
chr4	54959816	54961816	Zfp462	1	1
chr4	55361913	55363913	Rad23b	1	1
chr4	55430714	55432714	Gm12505	1	1
chr4	55544347	55546347	Klf4	1	1
chr4	56753297	56755297	Actl7b	1	1
chr4	56755293	56757293	Actl7a	1	1
chr4	56814200	56816200	Fam206a	1	1
chr4	56814203	56816203	Ikbkap	1	1
chr4	56877083	56879083	Ctnnal1	1	1
chr4	56907170	56909170	Mir32	1	1
chr4	56959301	56961301	Tmem245	1	1
chr4	57002263	57004263	Frrs1l	1	1
chr4	57155028	57157028	Epb41l4b	1	1
chr4	57183942	57185942	Gm12530	1	1
chr4	57313709	57315709	Ptpn3	1	1
chr4	57376164	57378164	1700042G15Rik	2	1
chr4	57580119	57582119	Pakap	1	1
chr4	57580119	57582119	Palm2	1	1
chr4	57857119	57859119	Akap2	3	2
chr4	57866433	57868433	Akap2	3	2
chr4	57928136	57930136	D630039A03Rik	1	1
chr4	57968283	57970283	Txn1	1	1
chr4	58020996	58022996	Txndc8	1	1
chr4	58218468	58220468	Svep1	1	1
chr4	58297833	58299833	Musk	6	1
chr4	58452970	58454970	Mir3095	1	1
chr4	58511275	58513275	Lpar1	3	3
chr4	58565165	58567363	Lpar1	3	3
chr4	58797592	58799592	Olfr267	1	1
chr4	58924597	58926597	AI314180	1	1
chr4	58955499	58957499	Zkscan16	1	1
chr4	58998950	59000950	Ptgr1	1	1
chr4	59015064	59017064	Dnajc25	1	1
chr4	59047027	59049027	Gng10	1	1
chr4	59201421	59203421	Ugcg	1	1
chr4	59271922	59273922	Gm12596	1	1
chr4	59450505	59452505	Susd1	1	1
chr4	59561236	59563236	Ptbp3	2	1
chr4	59593434	59595434	Hsdl2	2	1
chr4	59638082	59640082	E130308A19Rik	2	1
chr4	59795727	59797727	Inip	1	1
chr4	59817521	59819521	Snx30	1	1
chr4	59926928	59928928	Slc46a2	1	1
chr4	59972537	59974537	Mup4	1	1
chr4	60015420	60017420	Mup6	1	1
chr4	60082347	60084347	Mup7	1	1
chr4	60151728	60153728	Mup2	9	3
chr4	60674242	60676242	Mup2	9	3
chr4	61099734	61101734	Mup2	9	3
chr4	60151730	60153730	Mup15	2	2
chr4	61099736	61101736	Mup15	2	2
chr4	60234471	60236471	Mup8	1	1
chr4	60433824	60435824	Mup9	1	1
chr4	60513832	60515832	Mup1	3	1
chr4	60594027	60596027	Mup10	1	1
chr4	60674237	60676237	Gm2083	1	1
chr4	60674267	60676267	Mup11	1	1
chr4	60735153	60737153	Mup12	1	1
chr4	60888318	60890318	Mup13	1	1
chr4	60964030	60966030	Mup14	1	1
chr4	61179518	61181518	Mup16	1	1
chr4	61255864	61257864	Mup17	1	1
chr4	61334128	61336128	Mup18	1	1
chr4	61442258	61444258	Mup19	1	1
chr4	61495214	61497214	Mup5	1	1
chr4	61714151	61716151	Mup20	1	1
chr4	61747346	61749346	Mup3	1	1
chr4	61810875	61812875	Mup21	1	1
chr4	61868236	61870580	Zfp37	4	2
chr4	61946462	61948462	Slc31a2	2	2
chr4	61951580	61953580	Slc31a2	2	2
chr4	62020582	62022582	Fkbp15	1	1
chr4	62020734	62022734	Slc31a1	1	1
chr4	62068657	62070657	Cdc26	1	1
chr4	62068816	62070816	Prpf4	1	1
chr4	62094760	62096760	Rnf183	1	1
chr4	62130929	62132929	Wdr31	3	1
chr4	62140100	62142100	Bspry	1	1
chr4	62162234	62164234	Hdhd3	1	1
chr4	62179943	62182097	Alad	2	2
chr4	62185048	62187048	Pole3	1	1
chr4	62185402	62187402	4933430I17Rik	1	1
chr4	62219880	62221880	Rgs3	4	3
chr4	62279705	62281705	Rgs3	4	3
chr4	62334007	62336007	Rgs3	4	3
chr4	62625607	62627607	Zfp618	1	1
chr4	62814206	62816206	Ambp	1	1
chr4	62832165	62834165	Kif12	2	1
chr4	62875445	62877445	Col27a1	1	1
chr4	62916884	62918884	Mir455	1	1
chr4	63004589	63006589	Orm1	1	1
chr4	63016195	63018195	Orm3	1	1
chr4	63022482	63024482	Orm2	1	1
chr4	63058274	63060274	Akna	2	2
chr4	63063479	63065479	Akna	2	2
chr4	63156025	63158025	Whrn	5	1
chr4	63204798	63206798	Atp6v1g1	1	1
chr4	63220393	63222393	6330416G13Rik	1	1
chr4	63260798	63262798	Gm11213	2	2
chr4	63265295	63267295	Gm11213	2	2
chr4	63282463	63284463	1700018C11Rik	1	1
chr4	63405147	63407147	Tnfsf15	1	1
chr4	63521318	63523318	Tnfsf8	1	1
chr4	63707049	63709049	Tnc	1	1
chr4	64784207	64786207	Pappa	1	1
chr4	65265019	65267019	Trim32	2	1
chr4	66064517	66066517	Astn2	2	1
chr4	66487584	66489584	Tlr4	1	1
chr4	68614431	68616431	Brinp1	1	1
chr4	70070469	70072469	Cdk5rap2	2	1
chr4	70194962	70196962	Megf9	1	1
chr4	71860927	71862927	Tle1	5	1
chr4	71861277	71863277	C630043F03Rik	1	1
chr4	72512668	72514668	Aldoart1	1	1
chr4	73065106	73067106	Gm11487	1	1
chr4	73265577	73267577	Gm11238	1	1
chr4	73280698	73282698	Gm11236	3	3
chr4	73295797	73297797	Gm11236	3	3
chr4	73310921	73312921	Gm11236	3	3
chr4	73280698	73282698	Gm11237	3	3
chr4	73295797	73297797	Gm11237	3	3
chr4	73310921	73312921	Gm11237	3	3
chr4	73280698	73282698	Gm11239	4	4
chr4	73295797	73297797	Gm11239	4	4
chr4	73310921	73312921	Gm11239	4	4
chr4	73326081	73328081	Gm11239	4	4
chr4	73280698	73282698	Gm38423	3	3
chr4	73295797	73297797	Gm38423	3	3
chr4	73310921	73312921	Gm38423	3	3
chr4	73328417	73330417	Gm428	1	1
chr4	73435506	73437506	Rasef	1	1
chr4	73436147	73438147	Gm11240	2	1
chr4	73521138	73523138	Gm11757	3	3
chr4	73535984	73537984	Gm11757	3	3
chr4	73550825	73552825	Gm11757	3	3
chr4	73521138	73523138	Gm13871	3	3
chr4	73535984	73537984	Gm13871	3	3
chr4	73550825	73552825	Gm13871	3	3
chr4	73521170	73523170	Gm11758	3	3
chr4	73536016	73538016	Gm11758	3	3
chr4	73550857	73552857	Gm11758	3	3
chr4	73595750	73597750	2310002L09Rik	2	1
chr4	73658506	73660506	Frmd3	2	1
chr4	73887400	73889400	Kdm4c	2	2
chr4	73896782	73898782	Kdm4c	2	2
chr4	74923190	74925190	Tmem261	1	1
chr4	77856799	77858799	Ptprd	1	1
chr4	78238950	78240950	A430085M09Rik	1	1
chr4	80479116	80481116	Tyrp1	3	1
chr4	80555589	80557589	Lurap1l	1	1
chr4	81087719	81089719	Mpdz	3	1
chr4	81710283	81712283	Gm5860	1	1
chr4	82150683	82152683	Nfib	5	1
chr4	82504565	82506565	Zdhhc21	1	1
chr4	82530055	82532055	Cer1	1	1
chr4	82666006	82668006	Frem1	2	2
chr4	82697071	82699071	Frem1	2	2
chr4	82969093	82971093	Ttc39b	1	1
chr4	83035572	83037572	Gm11413	1	1
chr4	83062647	83064647	Snapc3	1	1
chr4	83131352	83133352	Psip1	2	1
chr4	83170448	83172448	Ccdc171	1	1
chr4	83689783	83691783	6030471H07Rik	1	1
chr4	84319990	84321990	Bnc2	1	1
chr4	84529212	84531212	Cntln	2	1
chr4	84850359	84852359	Sh3gl2	1	1
chr4	85698818	85700818	Adamtsl1	1	1
chr4	86203207	86205207	Saxo1	1	1
chr4	86203347	86205347	Saxo1os	1	1
chr4	86220576	86222576	Rraga	1	1
chr4	86231474	86233474	Scarna8	1	1
chr4	86256926	86258926	Haus6	1	1
chr4	86314963	86316963	Plin2	1	1
chr4	86393458	86395458	Dennd4c	1	1
chr4	86502271	86504271	Rps6	1	1
chr4	86519317	86521317	Acer2	3	1
chr4	86872867	86874867	Slc24a2	2	2
chr4	86875444	86877444	Slc24a2	2	2
chr4	87451227	87453227	Mllt3	3	2
chr4	87678311	87680311	Mllt3	3	2
chr4	87739533	87741533	Focad	1	1
chr4	87766943	87768943	Mir491	1	1
chr4	88083830	88085830	Hacd4	1	1
chr4	88167698	88169698	Ifnb1	1	1
chr4	88203149	88205149	Ifna15	1	1
chr4	88216702	88218702	Ifna14	1	1
chr4	88237289	88239289	Ifna9	1	1
chr4	88248280	88250280	Ifna12	1	1
chr4	88279090	88281090	C87499	2	1
chr4	88289363	88291363	Ifna13	1	1
chr4	88321760	88323760	Ifna16	1	1
chr4	88328683	88330683	Ifna2	1	1
chr4	88336172	88338172	Ifnab	1	1
chr4	88367412	88369412	Klhl9	1	1
chr4	88399771	88401771	Gm13271	1	1
chr4	88402747	88404747	Gm13286	1	1
chr4	88405677	88407677	Gm13283	1	1
chr4	88418737	88420737	Gm13289	3	3
chr4	88421665	88423665	Gm13289	3	3
chr4	88450929	88452929	Gm13289	3	3
chr4	88418737	88420737	Gm13290	3	3
chr4	88421665	88423665	Gm13290	3	3
chr4	88450929	88452929	Gm13290	3	3
chr4	88418897	88420897	Gm13285	9	9
chr4	88421825	88423825	Gm13285	9	9
chr4	88424753	88426753	Gm13285	9	9
chr4	88433535	88435535	Gm13285	9	9
chr4	88436453	88438453	Gm13285	9	9
chr4	88442300	88444300	Gm13285	9	9
chr4	88445223	88447223	Gm13285	9	9
chr4	88448157	88450157	Gm13285	9	9
chr4	88451089	88453089	Gm13285	9	9
chr4	88424753	88426753	Gm13272	1	1
chr4	88427034	88429034	Ifnz	1	1
chr4	88429957	88431957	Gm13276	1	1
chr4	88432880	88434880	Gm13277	1	1
chr4	88435798	88437798	Gm13278	2	2
chr4	88441645	88443645	Gm13278	2	2
chr4	88436293	88438293	Gm13279	2	2
chr4	88442140	88444140	Gm13279	2	2
chr4	88438645	88440645	Gm13275	2	2
chr4	88444478	88446478	Gm13275	2	2
chr4	88445223	88447223	Gm13287	2	2
chr4	88448157	88450157	Gm13287	2	2
chr4	88450434	88452434	Gm13288	1	1
chr4	88461128	88463128	Ifna7	1	1
chr4	88464822	88466822	Ifna11	1	1
chr4	88472319	88474319	Ifna6	1	1
chr4	88480428	88482428	Ifna5	1	1
chr4	88486719	88488719	Ifna4	1	1
chr4	88494990	88496990	Ifna1	1	1
chr4	88525105	88527105	Ifne	1	1
chr4	88555566	88557566	Mir31	1	1
chr4	88586946	88588946	LOC106557447	2	1
chr4	88695210	88697210	Gm12603	1	1
chr4	88782273	88784273	Mtap	1	1
chr4	88927096	88929096	Cdkn2a	2	2
chr4	88939523	88941523	Cdkn2a	2	2
chr4	88940083	88942083	Gm12610	1	1
chr4	88955941	88957941	Cdkn2b	1	1
chr4	89353888	89355888	Dmrta1	1	1
chr4	89884510	89886510	Zfp352	1	1
chr4	90027005	90029005	Gm12633	1	1
chr4	91037746	91039746	Elavl2	4	3
chr4	91042187	91044187	Elavl2	4	3
chr4	91065675	91067675	Elavl2	4	3
chr4	91039054	91041054	Mir6402	1	1
chr4	91812912	91814912	Izumo3	1	1
chr4	93001202	93003202	Tusc1	1	1
chr4	94222487	94224487	Caap1	1	1
chr4	94259340	94261340	Gm12657	1	1
chr4	94268938	94270938	Plaa	1	1
chr4	94280181	94282181	Ift74	2	1
chr4	94315835	94317835	Lrrc19	1	1
chr4	94330847	94332847	Mir872	1	1
chr4	94404979	94406979	Tek	3	1
chr4	94594534	94596534	Eqtn	2	1
chr4	94644791	94646791	Mysm1	1	1
chr4	94717913	94719913	Jun	1	1
chr4	95223197	95225197	Fggy	2	2
chr4	95245111	95247111	Fggy	2	2
chr4	95632726	95635346	9530080O11Rik	2	2
chr4	95633069	95635069	Hook1	1	1
chr4	95743231	95745231	Cyp2j13	1	1
chr4	95806843	95808843	Cyp2j12	1	1
chr4	96014371	96016371	Cyp2j11	1	1
chr4	96173077	96175077	Cyp2j8	1	1
chr4	96219342	96221342	Cyp2j6	1	1
chr4	96257176	96259176	Cyp2j9	1	1
chr4	96329810	96331810	Cyp2j5	1	1
chr4	96450851	96452851	Gm12695	1	1
chr4	97247633	97249633	Nfia	3	2
chr4	97443316	97445316	Nfia	3	2
chr4	97250282	97252282	E130114P18Rik	1	1
chr4	98048956	98050956	Tm2d1	1	1
chr4	98061516	98063516	Inadl	4	2
chr4	98212324	98214324	Inadl	4	2
chr4	98392444	98394444	L1td1	1	1
chr4	98459458	98461458	Kank4os	1	1
chr4	98483228	98485228	Kank4	1	1
chr4	98589500	98591500	Usp1	2	1
chr4	98696644	98698644	Angptl3	1	1
chr4	98786606	98788606	Dock7	2	1
chr4	98859624	98861837	Atg4c	2	2
chr4	99321989	99323989	Foxd3	1	1
chr4	99381320	99383320	Alg6	1	1
chr4	99494809	99496809	Itgb3bp	1	1
chr4	99495190	99497190	Efcab7	1	1
chr4	99601055	99603055	Pgm2	1	1
chr4	99767395	99769395	Ror1	2	1
chr4	100150471	100152471	Ube2u	1	1
chr4	100448283	100450283	Cachd1	1	1
chr4	100740642	100742642	Raver2	1	1
chr4	100936887	100938887	Jak1	1	1
chr4	101018632	101020632	Mir101a	1	1
chr4	101025387	101027387	0610043K17Rik	1	1
chr4	101027853	101029853	E130102H24Rik	1	1
chr4	101090893	101093307	Ak4	4	4
chr4	101168252	101170252	Dnajc6	4	3
chr4	101179580	101181580	Dnajc6	4	3
chr4	101222198	101224198	Dnajc6	4	3
chr4	101319387	101321387	Leprot	1	1
chr4	101389011	101391011	Lepr	3	1
chr4	101515627	101517627	B020004J07Rik	1	1
chr4	101612011	101614011	Gm12794	1	1
chr4	101658444	101660444	Gm12789	1	1
chr4	101926346	101928543	Pde4b	5	5
chr4	102241664	102243664	Pde4b	5	5
chr4	102259162	102261162	Pde4b	5	5
chr4	102261447	102263447	Pde4b	5	5
chr4	102431739	102433739	Sgip1	5	1
chr4	102657983	102659983	Tctex1d1	3	2
chr4	102663399	102665399	Tctex1d1	3	2
chr4	102661360	102663360	Gm12709	1	1
chr4	102683570	102685570	BB031773	1	1
chr4	102698333	102700447	Insl5	2	2
chr4	102785904	102787904	Wdr78	1	1
chr4	102785994	102789164	Mier1	5	3
chr4	102790994	102792994	Mier1	5	3
chr4	102886489	102888489	Slc35d1	1	1
chr4	102962468	102964468	4921539E11Rik	2	1
chr4	102962563	102964563	4930456L15Rik	1	1
chr4	102985450	102987450	Oma1	1	1
chr4	103054104	103056104	Gm12718	1	1
chr4	104039142	104041142	Dab1	3	1
chr4	104437921	104439921	C8b	2	1
chr4	104548003	104550003	C8a	3	1
chr4	104585060	104587060	1700024P16Rik	4	1
chr4	104781503	104783503	Prkaa2	1	1
chr4	104828951	104830951	Plpp3	1	1
chr4	105987817	105989817	Usp24	1	1
chr4	106135930	106137930	Pcsk9	1	1
chr4	106163848	106165848	Bsnd	1	1
chr4	106232642	106234642	Dhcr24	1	1
chr4	106288843	106290843	Lexm	1	1
chr4	106294053	106296053	Ttc22	1	1
chr4	106322673	106324673	Pars2	4	1
chr4	106350291	106352549	Ttc4	2	2
chr4	106399535	106401535	Mroh7	1	1
chr4	106405519	106407519	Fam151a	1	1
chr4	106471436	106473436	Acot11	1	1
chr4	106583074	106585074	Ssbp3	2	1
chr4	106738471	106740471	Mrpl37	1	1
chr4	106741772	106743772	Cyb5rl	1	1
chr4	106768495	106770495	Cdcp2	1	1
chr4	106849971	106851971	Tceanc2	1	1
chr4	106850234	106852234	Tmem59	1	1
chr4	106880784	106882784	Ldlrad1	1	1
chr4	106925138	106927138	Lrrc42	1	1
chr4	106925538	106927538	Hspb11	1	1
chr4	106978748	106980748	Dio1	1	1
chr4	106985967	106987967	Yipf1	2	1
chr4	107039388	107041388	Ndc1	1	1
chr4	107106323	107108323	Glis1	1	1
chr4	107355767	107357767	Dmrtb1	1	1
chr4	107473863	107475863	Lrp8	2	1
chr4	107551359	107553359	Magoh	1	1
chr4	107561503	107563503	0610037L13Rik	1	1
chr4	107595194	107597194	Cpt2	1	1
chr4	107625536	107627536	4930407G08Rik	1	1
chr4	107639938	107641938	Slc1a7	1	1
chr4	107702591	107705695	Podn	3	2
chr4	107758961	107760961	Mir6397	1	1
chr4	107790152	107792152	Scp2	1	1
chr4	107837041	107839041	Echdc2	2	1
chr4	107889527	107891527	Zyg11a	1	1
chr4	107972695	107974695	Zyg11b	1	1
chr4	107999756	108001756	Coa7	1	1
chr4	108055260	108057260	Fam159a	1	1
chr4	108078318	108080318	Gpx7	1	1
chr4	108131030	108133030	Zcchc11	1	1
chr4	108250941	108252941	Prpf38a	1	1
chr4	108251058	108253058	Orc1	1	1
chr4	108291560	108293560	Cc2d1b	1	1
chr4	108391253	108393253	3110021N24Rik	1	1
chr4	108395481	108397481	Zfyve9	1	1
chr4	108505189	108507189	Btf3l4	1	1
chr4	108506282	108508282	Txndc12	1	1
chr4	108519461	108521461	Kti12	1	1
chr4	108550674	108552674	Rab3b	1	1
chr4	108643682	108645682	8030443G20Rik	1	1
chr4	108672409	108674409	Nrd1	1	1
chr4	108689259	108691259	Mir761	1	1
chr4	108789641	108791641	Osbpl9	3	2
chr4	108873877	108875877	Osbpl9	3	2
chr4	108890017	108892017	Calr4	5	4
chr4	108906089	108909236	Calr4	5	4
chr4	108951879	108953879	Eps15	2	2
chr4	109014660	109016660	Eps15	2	2
chr4	109077862	109079862	Ttc39aos1	1	1
chr4	109078704	109080704	Ttc39a	2	2
chr4	109087251	109089251	Ttc39a	2	2
chr4	109148110	109150110	Rnf11	1	1
chr4	109202809	109204902	4930522H14Rik	2	2
chr4	109336977	109340361	Cdkn2c	2	2
chr4	109348231	109350231	Faf1	1	1
chr4	109649629	109651629	Dmrta2	1	1
chr4	109958439	109961116	Elavl4	4	3
chr4	110023516	110025516	Elavl4	4	3
chr4	110069302	110071302	Agbl4	3	1
chr4	111086610	111088610	Bend5	2	1
chr4	111391614	111393614	Spata6	1	1
chr4	111574401	111576401	Slc5a9	1	1
chr4	111591159	111593159	Skint8	1	1
chr4	111644531	111646531	Skint7	2	1
chr4	111677873	111679873	Skint1	1	1
chr4	111753074	111755074	Skint4	1	1
chr4	111903849	111906025	Skint3	2	2
chr4	112105590	112107590	Skint9	1	1
chr4	112285344	112287344	Skint2	2	1
chr4	112446466	112448466	Skint10	1	1
chr4	112958578	112960578	Skint6	1	1
chr4	113671108	113673108	Skint5	2	1
chr4	113834988	113836988	Skint11	2	1
chr4	114078328	114080328	Trabd2b	1	1
chr4	114493324	114495324	Gm12830	1	1
chr4	114580503	114582503	Foxd2	1	1
chr4	114580893	114582893	Foxd2os	1	1
chr4	114597618	114599618	Foxe3	1	1
chr4	114658833	114660833	Cmpk1	1	1
chr4	114671722	114673722	Stil	5	1
chr4	114728030	114731415	Tal1	2	2
chr4	114760312	114762312	Pdzk1ip1	3	1
chr4	114805436	114807436	Cyp4x1os	1	1
chr4	114805582	114807582	Cyp4x1	1	1
chr4	114913688	114915688	Cyp4a29	1	1
chr4	114970650	114972650	Cyp4a12a	1	1
chr4	115083228	115085228	Cyp4a12b	1	1
